project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
twbs,6600,1,0.5,0,0.23,0,0,0,0,0
twbs,18920,1,0.89,0,0.11,0,0,0,0,0
twbs,15954,1,0.84,0,0.01,0,0,0,0,0
twbs,8216,0,0.33,0,34.75,1,0,1,1,1
twbs,4235,0,0.54,0,0.28,0,0,4,1,0
twbs,18998,0,0.2,0,111.09,2,2,0,0,0
twbs,14127,0,0,0,1.29,0,0,0,0,0
twbs,7835,1,0.27,0,0,0,0,0,0,0
twbs,21565,1,0.86,0,9.62,0,0,4,4,0
twbs,1196,0,0.25,0,0.04,0,0,0,0,1
twbs,19751,1,0.96,0,222.9,0,0,47,3,0
twbs,20596,0,0,0,0.83,2,0,0,0,1
twbs,14104,1,0.25,0,2.96,1,1,0,0,0
twbs,13405,0,0,0,0.42,1,0,109,24,1
twbs,14890,0,0.89,0,0,1,0,22,19,1
twbs,12080,1,0.86,0,0,0,0,0,0,0
twbs,19946,1,0.96,0,0.01,0,0,0,10,0
twbs,14959,1,0.96,0,0.26,1,1,11,0,0
twbs,17751,1,0.87,0,22.98,0,0,73,0,0
twbs,5514,0,0,0,0.57,2,0,51,7,1
twbs,10387,0,0,0,0.47,2,2,0,0,0
twbs,11402,0,0.03,0,23.27,0,0,0,0,1
twbs,4964,0,0,0,0,2,2,0,0,0
twbs,13008,0,0.73,0,0.11,0,0,0,0,0
twbs,13999,0,0,0,6.91,0,0,1,1,0
twbs,14603,0,0.25,0,10.55,0,0,1,1,1
twbs,8303,1,0.96,0,0.04,0,0,0,0,0
twbs,18952,0,0.25,0,528.62,2,2,0,0,0
twbs,5266,0,0,0,23.42,5,5,0,0,0
twbs,15473,1,0.96,0,0.9,0,0,0,0,0
twbs,22480,1,0.17,0,8.04,0,0,1,1,0
twbs,492,0,0.5,0,0.06,3,0,0,0,1
twbs,16414,0,0,0,0.03,0,0,0,0,0
twbs,6374,0,0.33,0,0.01,1,0,2,2,1
twbs,2691,0,0,0,0.57,2,0,0,0,1
twbs,17823,1,0.77,0,420.43,0,0,1,1,0
twbs,20672,1,0.89,0,0,0,0,1,1,0
twbs,17043,0,0,0,0.11,0,0,1,1,0
twbs,20596,0,0,0,0.83,2,0,0,0,1
twbs,22024,0,0,0,0,0,0,1,1,0
twbs,18161,0,0.27,0,397.56,11,11,48,48,0
twbs,10301,0,0.17,0,4.37,5,5,0,0,0
twbs,318,0,0.33,0,0.43,1,0,12,3,1
twbs,17939,1,0.43,0,28.7,1,1,0,0,0
twbs,17468,0,0,0,0.07,4,4,1,1,0
twbs,14085,1,0.96,0,0.02,0,0,5,5,0
twbs,7040,0,0,0,89.56,5,5,0,0,0
twbs,14061,1,0.84,0,25.36,1,1,203,203,0
twbs,4911,0,0,0,1.37,3,3,0,0,0
twbs,17479,0,0,0,155.03,0,0,1,1,0
twbs,5326,0,0,0,0,0,0,8018,537,1
twbs,12392,0,0,0,0.05,0,0,1,1,0
twbs,19474,0,0.33,0,178.5,4,4,2,3,0
twbs,21407,1,0.89,0,1.63,0,0,1084,526,0
twbs,14724,0,0.9,0,0.01,0,0,21,26,1
twbs,10404,0,0,0,0,0,0,14,4,0
twbs,673,0,0,0,36.13,0,0,0,0,0
twbs,11212,0,0,0,0.02,1,1,1,0,0
twbs,12324,0,0,0,0.32,0,0,24,0,0
twbs,10896,1,0.73,0,8.48,0,0,0,0,0
twbs,20562,0,0.9,0,6.15,1,0,0,0,1
twbs,3584,0,0,0,0.68,1,1,2,2,0
twbs,17402,1,0.5,0,0.5,0,0,9,9,0
twbs,7601,0,0.36,0,3.42,1,1,1,1,0
twbs,231,1,0.33,0,0.05,0,0,0,0,0
twbs,13228,0,0,0,3.15,2,2,0,0,0
twbs,20998,1,0.89,0,0.88,0,0,15,15,0
twbs,17983,0,0.96,0,0.03,0,0,1,1,0
twbs,9957,0,0.2,0,0,1,0,0,0,1
twbs,17229,0,0,0,0,3,3,0,0,0
twbs,2399,0,0,0,0.37,1,1,9,9,0
twbs,9359,0,0,0,0.02,0,0,0,0,1
twbs,14577,1,0.96,0,7.68,0,0,6,2,0
twbs,3683,0,0.31,0,0,1,1,0,0,0
twbs,14807,0,0,0,0.06,1,1,118,104,0
twbs,18427,1,0.96,0,0.02,0,0,0,0,0
twbs,22251,1,0.48,0,32.66,0,0,71,21,0
twbs,7470,0,0,0,10.5,0,0,0,0,0
twbs,2227,1,0.69,0,3.89,0,0,10,1,0
twbs,13497,0,0.33,0,0.01,1,1,0,0,0
twbs,14603,0,0.25,0,10.55,0,0,1,1,1
twbs,2098,0,0,0,0.39,2,2,0,0,0
twbs,2395,0,0,0,0,1,0,499,214,1
twbs,18567,1,0.86,0,0.04,0,0,1,1,0
twbs,4104,0,0.5,0,5.88,0,0,20,10,1
twbs,16261,0,0,0,0.03,0,0,35,34,0
twbs,17329,1,0.96,0,0,0,0,8,8,0
twbs,18061,1,0.5,0,17.58,0,0,1,1,0
twbs,17293,1,0.96,0,0,0,0,3,3,0
twbs,17513,0,0,0,0,4,4,7,9,0
twbs,20329,1,0.86,0,54.3,0,0,16,31,0
twbs,6576,0,0,0,22.69,1,0,0,0,1
twbs,21677,0,0,0,66.61,1,1,5,3,0
twbs,8079,0,0,0,48.66,1,1,0,0,0
twbs,2984,0,0,0,72.81,0,0,0,0,0
twbs,20387,1,0.89,0,0.01,0,0,3,3,0
twbs,9489,1,0.75,0,0.14,0,0,26,1,0
twbs,13758,0,0,0,214.31,0,0,9,5,1
twbs,14781,0,0.96,0,0,1,1,65550,5316,0
twbs,13086,1,0.9,0,0.01,0,0,0,0,0
twbs,12825,0,0,0,11.55,0,0,0,0,0
twbs,9476,1,0.5,0,0.49,0,0,0,0,0
twbs,16136,1,0.86,0,0.02,1,1,3,4,0
twbs,16197,0,0,0,0.32,0,0,10,0,0
twbs,19549,1,0.87,0,0.43,0,0,84,90,0
twbs,3063,0,0,0,1.49,1,1,0,0,0
twbs,17880,1,0.5,0,0.08,0,0,4618,669,0
twbs,1162,0,0,0,0.09,1,1,0,0,0
twbs,18689,0,0.27,0,0.18,1,1,56214,74665,0
twbs,7774,0,0,0,0.01,0,0,164,35,1
twbs,17230,0,0,0,0.08,0,0,0,0,1
twbs,11330,1,0.5,0,28.45,0,0,1,1,0
twbs,13405,0,0,0,0.42,1,0,109,24,1
twbs,10623,1,0.5,0,0,0,0,29,4,0
twbs,21093,1,0.77,0,59.82,0,0,14,3,0
twbs,2142,0,0.33,0,0,0,0,1,0,0
twbs,11874,1,0.73,0,0.01,1,1,25,9,0
twbs,17393,1,0.87,0,3.19,0,0,26,28,0
twbs,8427,0,0,0,14.83,8,8,0,0,0
twbs,8274,0,0.44,0,23.63,0,0,0,0,0
twbs,15009,1,0.86,0,5.98,0,0,1,0,0
twbs,783,0,0.2,0,28.61,0,0,49,5,0
twbs,18274,0,0,0,0.13,2,2,3,3,0
twbs,3940,0,0,0,26.15,0,0,2,2,0
twbs,20667,1,0.89,0,0.49,0,0,5,5,0
twbs,2605,0,0,0,8.29,1,1,0,0,0
twbs,19289,0,0,0,0.42,1,1,0,0,0
twbs,21402,1,0.89,0,0.02,0,0,16,3,0
twbs,18667,1,0.96,0,0,0,0,56208,74665,0
twbs,7406,0,0,0,66.66,1,1,22,2,0
twbs,22879,0,0,0,0,0,0,73,61,1
twbs,1475,0,0,0,0.04,2,2,1,1,0
twbs,17600,0,0,0,0,0,0,0,0,1
twbs,3833,0,0,0,0.43,1,1,5,1,0
twbs,8774,1,0.69,0,0.25,0,0,4,4,0
twbs,10663,1,0.65,0,0.41,0,0,8,8,0
twbs,18707,0,0.27,0,0.81,1,0,100,47,1
twbs,16508,0,0,0,2.97,4,0,7,0,1
twbs,5442,0,0,0,0.43,1,1,0,0,0
twbs,14103,0,0,0,0.11,0,0,4,0,0
twbs,11479,0,0,0,5.12,0,0,86,0,0
twbs,8405,1,0.96,0,0.12,0,0,0,0,0
twbs,19389,1,0.5,0,0.23,0,0,3,2,0
twbs,12733,0,0,0,31.16,0,0,19,19,0
twbs,20253,0,0,0,5.26,8,8,0,0,0
twbs,1984,0,0,0,0.4,1,1,10,8,0
twbs,17081,1,0.5,0,0.01,1,1,0,0,0
twbs,17601,0,0,0,0.35,1,1,19,0,0
twbs,597,0,0,0,2.23,1,1,0,0,0
twbs,22039,1,0.9,0,0.01,0,0,1,3,0
twbs,20816,1,0.9,0,9.06,0,0,0,0,0
twbs,3095,0,0,0,0.16,1,1,0,0,0
twbs,18450,1,0.96,0,0.16,0,0,2,1,0
twbs,5064,0,0,0,0.34,0,0,0,0,0
twbs,22344,0,0,0,64.19,1,1,37,10,0
twbs,6263,0,0,0,9.18,1,1,0,0,0
twbs,604,0,0,0,1.7,0,0,0,0,0
twbs,2529,0,0,0,12.43,2,2,0,0,0
twbs,14996,0,0,0,0,1,1,1,0,0
twbs,15154,0,0,0,1.22,0,0,0,0,0
twbs,4456,0,0.25,0,1.16,2,0,0,0,1
twbs,8791,1,0.75,0,0.01,0,0,2,2,0
twbs,8251,1,0.75,0,0.09,0,0,0,0,0
twbs,5326,0,0,0,0,0,0,8018,537,1
twbs,12356,1,0.96,0,0.28,0,0,1,1,0
twbs,18283,0,0.96,0,0,0,0,60,28,0
twbs,4730,0,0.03,0,0.26,2,2,0,0,0
twbs,17158,0,0.56,0,2.27,0,0,2,2,0
twbs,13592,0,0,0,0.01,0,0,23,1,0
twbs,15376,0,0.25,0,3,0,0,0,0,1
twbs,9772,1,0.65,0,0.27,0,0,0,0,0
twbs,1940,0,0.69,0,6.63,1,1,0,0,0
twbs,3235,0,0,0,0.48,0,0,0,0,0
twbs,15746,0,0,0,16.95,5,0,0,0,1
twbs,15705,0,0,0,0,0,0,1,0,1
twbs,7475,0,0,0,0.02,0,0,0,0,0
twbs,21107,1,0.96,0,1.06,0,0,12,11,0
twbs,11092,0,0.33,0,0,0,0,0,0,1
twbs,8410,1,0.96,0,0.48,0,0,0,0,0
twbs,3941,0,0,0,26.15,0,0,23,2,1
twbs,21374,1,0.9,0,2.81,0,0,0,0,0
twbs,22666,0,0.33,0,28.83,2,2,4,0,0
twbs,15898,1,0.54,0,0,0,0,0,0,0
twbs,978,0,0,0,2.08,1,1,0,0,0
twbs,18191,0,0,0,304.11,8,0,20,0,1
twbs,6151,0,0.4,0,0.95,0,0,0,0,1
twbs,20638,0,0,0,0,0,0,0,0,0
twbs,20441,1,0.5,0,86.54,0,0,7,1,0
twbs,21194,0,0.25,0,0.41,1,1,0,0,0
twbs,14256,1,0.96,0,0.89,0,0,0,0,0
twbs,18915,1,0.33,0,1.59,0,0,0,0,0
twbs,11016,1,0.96,0,3.7,0,0,0,0,0
twbs,14365,0,0.45,0,0.3,4,0,0,0,1
twbs,7488,0,0.25,0,0.07,1,1,0,0,0
twbs,4480,0,0,0,0.01,0,0,1,1,1
twbs,20823,0,0.25,0,0.31,1,1,1,0,0
twbs,5305,0,0,0,21.24,1,1,0,0,0
twbs,9045,1,0.5,0,0.16,0,0,0,0,0
twbs,14242,1,0.84,0,45.19,0,0,27,1,0
twbs,18250,1,0.89,0,0.01,0,0,1,1,0
twbs,7504,1,0.75,0,0.19,0,0,0,0,0
twbs,18280,0,0,0,0.01,2,0,104,75,1
twbs,20103,0,0.33,0,0.66,0,0,0,0,1
twbs,11585,0,0.5,0,7.74,1,0,0,0,1
twbs,15171,0,0,0,0.69,0,0,3,3,0
twbs,17542,1,0.5,0,64.68,0,0,0,0,0
twbs,17815,0,0,0,89.82,0,0,1,0,0
twbs,11690,1,0.65,0,0.2,0,0,94,57,0
twbs,4370,0,0.43,0,0.01,1,1,1,1,0
twbs,12636,1,0.73,0,0.21,0,0,14,0,0
twbs,17037,0,0,0,0.04,0,0,37,28,0
twbs,17235,1,0.56,0,0.11,0,0,2,2,0
twbs,4136,0,0.4,0,0.68,0,0,65,65,0
twbs,7285,1,0.5,0,0.07,0,0,1,1,0
twbs,4989,0,0,0,14.85,0,0,0,0,0
twbs,15593,1,0.5,0,43.4,0,0,1,1,0
twbs,10787,0,0,0,42.27,0,0,12,4,1
twbs,11398,0,0.67,0,22.69,3,0,0,0,1
twbs,18254,1,0.89,0,0,0,0,15,14,0
twbs,13024,1,0.96,0,0.61,0,0,25,47,0
twbs,15705,0,0,0,0,0,0,1,0,1
twbs,1193,0,0.33,0,0.22,5,5,1,1,0
twbs,9782,1,0.25,0,0.03,0,0,0,0,0
twbs,17137,1,0.56,0,84.59,0,0,1,0,0
twbs,10996,1,0.73,0,0.09,0,0,0,0,0
twbs,4367,1,0.5,0,0.2,0,0,0,0,0
twbs,17940,0,0,0,0.03,0,0,3,3,0
twbs,14886,1,0.96,0,0.06,0,0,2,0,0
twbs,14492,1,0.96,0,12.04,0,0,313,279,0
twbs,10329,0,0.45,0,4.36,0,0,0,77,0
twbs,17509,1,0.33,0,0.03,0,0,9,9,0
twbs,12140,0,0,0,0.5,8,0,0,0,1
twbs,4823,0,0,0,0.05,2,2,0,0,0
twbs,13536,1,0.86,0,0.13,2,2,40955,6121,0
twbs,4340,0,0.14,0,0,0,0,0,0,1
twbs,17501,0,0,0,153.18,0,0,25,43,0
twbs,20519,1,0.71,0,6.61,0,0,0,0,0
twbs,13986,1,0.96,0,3.58,0,0,3,3,0
twbs,18919,0,0,0,0.09,2,2,1,1,0
twbs,3983,0,0,0,20.51,0,0,2,1,0
twbs,15550,0,0,0,0.02,0,0,1,0,0
twbs,2117,0,0,0,0.01,1,1,17,10,0
twbs,18904,1,0.5,0,39.82,0,0,30,10,0
