project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
cocos2d-x,2108,0,0.5,1,0.57,0,0,20,16,1
cocos2d-x,15838,1,0.67,7,0.68,0,1,16,10,0
cocos2d-x,6996,1,0.52,1,2,0,1,1,0,0
cocos2d-x,11885,0,0.57,672,1.91,0,4,72604,112281,0
cocos2d-x,9822,0,0.33,1,538.77,0,1,1,0,0
cocos2d-x,6275,0,0.75,2,0.02,0,0,20,6,1
cocos2d-x,13253,1,0.89,9,0.48,0,1,278,1,0
cocos2d-x,17947,1,0.97,4,0.89,0,2,64,10,0
cocos2d-x,17862,1,0.95,1,0,0,1,1,1,0
cocos2d-x,15080,1,0.44,0,0.99,0,0,0,0,0
cocos2d-x,3586,1,0.97,204,3.58,0,36,4562,3048,0
cocos2d-x,4642,1,0.97,7,0,0,1,10,13,0
cocos2d-x,6297,1,0.87,0,0.67,0,0,0,0,0
cocos2d-x,4240,1,0.48,1,55.92,0,1,2,0,0
cocos2d-x,3740,0,0.64,0,0.61,0,0,0,0,0
cocos2d-x,15668,1,0.89,3,0.04,0,1,22,7,0
cocos2d-x,1438,1,0.97,100,0,0,13,5352,4,0
cocos2d-x,12629,1,0.93,2,0,0,1,11,5,0
cocos2d-x,14925,1,0.64,38,0,0,1,1670,150,0
cocos2d-x,13233,0,0.6,8,214.67,1,2,139,53,0
cocos2d-x,2521,1,0.95,214,0.01,0,334,57748,10,0
cocos2d-x,1945,1,0.67,0,2.39,0,0,0,0,0
cocos2d-x,2343,0,0.67,2,0.03,0,0,24,6,1
cocos2d-x,3869,1,0.85,1,36.64,0,1,7,0,0
cocos2d-x,16918,1,0.95,1,0.72,0,1,1,2,0
cocos2d-x,7598,0,0.5,3,4.29,0,0,78,2,1
cocos2d-x,13173,0,0.81,3,0,0,0,15,27,1
cocos2d-x,3462,1,0.92,3,0.09,0,1,88,49,0
cocos2d-x,9902,1,0.89,4,2.8,0,7,624,5,0
cocos2d-x,1175,0,0,0,2.01,0,0,0,0,1
cocos2d-x,14591,1,0.92,23,1.57,0,12,1705,3948,0
cocos2d-x,11874,1,0.64,1,0,0,1,2,0,0
cocos2d-x,13899,0,0,3,216.86,1,1,19,6,0
cocos2d-x,5921,1,0.61,1,21.13,0,1,3,2,0
cocos2d-x,2142,0,0.4,0,2.94,1,0,0,0,1
cocos2d-x,6287,1,0.95,2,0,0,1,2,2,0
cocos2d-x,7723,1,0.5,1,1.66,0,1,4,0,0
cocos2d-x,7558,1,0.52,6,36.71,0,2,105,2,0
cocos2d-x,7114,1,0.89,2,0,0,1,1,3,0
cocos2d-x,4669,1,0.97,98,0,0,13,7502,6289,0
cocos2d-x,2834,1,0.96,2,0.02,0,1,29,49,0
cocos2d-x,1158,1,0.81,0,0.1,0,0,0,0,0
cocos2d-x,2108,0,0.5,1,0.57,0,0,20,16,1
cocos2d-x,11575,1,0.64,1,0.05,0,1,313,313,0
cocos2d-x,1827,0,0.9,5,0.03,0,0,29,18,1
cocos2d-x,7089,1,0.93,4,0.04,0,4,59,7,0
cocos2d-x,5702,1,0.97,4,0.03,0,1,3,5,0
cocos2d-x,12484,1,0.89,2,0.11,0,1,2,2,0
cocos2d-x,622,1,0.97,15,0,0,11,1050,377,0
cocos2d-x,14167,0,0.44,0,0.05,0,0,0,0,1
cocos2d-x,8659,0,0,1,0,1,0,13,0,1
cocos2d-x,8558,1,0.92,7,0,0,1,82,100,0
cocos2d-x,7899,1,0.64,1,0,0,1,10,0,0
cocos2d-x,10034,1,0.82,39,0.06,0,3,144,163,0
cocos2d-x,4232,1,0.48,1,0.03,0,1,1,1,0
cocos2d-x,16238,0,0.92,1,0.07,2,1,5,2,0
cocos2d-x,10338,0,0.94,174,1.86,0,9,505,10765,0
cocos2d-x,11572,1,0.89,6,0.93,0,8,95,25,0
cocos2d-x,426,1,0.83,4,0.76,0,4,378,31,0
cocos2d-x,3603,1,0.5,0,2.89,0,0,0,0,0
cocos2d-x,8198,0,0.64,12,0.01,0,1,1056,710,0
cocos2d-x,10497,1,0.6,0,0,0,0,0,0,0
cocos2d-x,6974,0,0,4722,0.91,0,1913,447652,582827,0
cocos2d-x,4833,1,0.95,1,0,0,1,0,1,0
cocos2d-x,14200,0,0.85,27,0.13,1,0,60,32,1
cocos2d-x,17437,1,0.61,4,3.63,0,1,78,0,0
cocos2d-x,6220,1,0.94,1,0,0,1,1,0,0
cocos2d-x,14724,0,0.52,2,2.49,0,1,40,3,0
cocos2d-x,3534,1,0.54,0,55.34,0,0,0,0,0
cocos2d-x,6651,0,0.82,16,0.11,0,3,1123,1037,0
cocos2d-x,3598,0,0,0,226.8,0,0,0,0,0
cocos2d-x,7231,1,0.89,12,0.04,0,4,77,10,0
cocos2d-x,6659,0,0.64,1,0.01,0,1,1,5,0
cocos2d-x,5079,1,0.64,1,0,0,1,1,1,0
cocos2d-x,10852,1,0.64,1,0,0,1,2,0,0
cocos2d-x,9040,1,0.92,1,0,0,1,9,5,0
cocos2d-x,6079,0,0.61,16,0,0,3,789,102,0
cocos2d-x,14783,0,0.5,2326,0.01,0,2,268535,1512,0
cocos2d-x,8957,1,0.5,1,0.8,0,1,1,1,0
cocos2d-x,639,1,0.95,1,0,0,2,10,8,0
cocos2d-x,11553,0,0.2,2,665.02,2,1,38,4,0
cocos2d-x,9729,0,0.89,5,0,0,0,40,19,1
cocos2d-x,7436,0,0.64,4,0.18,0,1,0,80,0
cocos2d-x,15496,0,0.2,1,0.08,0,0,4,0,1
cocos2d-x,10634,1,0.64,1,0,0,1,2,0,0
cocos2d-x,14200,0,0.85,27,0.13,1,0,60,32,1
cocos2d-x,16351,1,0.97,1,0.06,0,1,7,7,0
cocos2d-x,13115,1,0.64,1,0.02,0,1,0,2,0
cocos2d-x,8547,1,0.92,4,0,0,1,19,0,0
cocos2d-x,14420,0,0.8,4,7.44,4,0,12,9,1
cocos2d-x,10896,1,0.94,1,0,0,1,1,1,0
cocos2d-x,8002,0,0.66,0,0.3,5,0,0,0,1
cocos2d-x,11994,1,0.79,26,1.48,0,1,4106,0,0
cocos2d-x,13953,1,0.67,2,0.6,0,2,7,7,0
cocos2d-x,11125,0,0.93,4,0.08,0,2,109,44,0
cocos2d-x,11114,1,0.89,14,0.04,0,1,41,4,0
cocos2d-x,11578,0,0,7,0,0,0,115,39,1
cocos2d-x,16917,1,0.95,1,0.01,0,1,1,1,0
cocos2d-x,9807,0,0.58,1,0,0,1,95,37,0
cocos2d-x,7401,0,0.64,1,0.01,0,1,4,0,0
cocos2d-x,15391,0,0.85,1,0.95,0,1,2,2,0
cocos2d-x,16676,1,0.64,8,0.02,0,1,1060,867,0
cocos2d-x,9301,0,0.64,1,0,0,1,18,1,0
cocos2d-x,15424,1,0.95,1,0,0,1,5,3,0
cocos2d-x,3073,1,0.5,1,0.03,0,2,8,8,0
cocos2d-x,5084,0,0.89,4,0.06,0,0,18,2,1
cocos2d-x,9075,0,0.29,4,4.51,4,0,11,3,1
cocos2d-x,4344,1,0.97,5,0,0,1,11,11,0
cocos2d-x,7186,1,0.6,1,1.16,0,1,1,1,0
cocos2d-x,17722,1,0.95,3,0.14,0,1,6,3,0
cocos2d-x,14328,1,0.8,3,0.04,0,2,16,4,0
cocos2d-x,12973,0,0.81,27,0.99,0,0,2165,27,1
cocos2d-x,1033,0,0.51,0,10.98,1,0,0,0,1
cocos2d-x,3784,1,0.96,28,0.78,2,7,4116,515,0
cocos2d-x,14230,1,0.99,1,150.19,0,1,13,5,0
cocos2d-x,9600,1,0.81,0,0,0,0,0,0,0
cocos2d-x,16702,1,0.92,24,12.98,0,7,1188,187,0
cocos2d-x,4706,0,0.89,0,0.1,0,0,0,0,0
cocos2d-x,11313,1,0.67,8,0.52,0,1,25,26,0
cocos2d-x,7263,1,0.96,1,0.84,0,4,1,1,0
cocos2d-x,2748,1,0.97,2,0,0,2,6,2,0
cocos2d-x,2735,1,0.94,0,0,0,0,0,0,0
cocos2d-x,12922,1,0.93,1,1.62,0,1,68,21,0
cocos2d-x,13264,0,0.81,5,0.07,0,0,70,71,1
cocos2d-x,2950,0,0.25,0,0.02,0,0,0,0,1
cocos2d-x,3214,0,0.55,1,0.9,1,0,1,1,1
cocos2d-x,13274,1,0.89,1,0.08,0,1,0,1,0
cocos2d-x,3743,0,0.93,1,0,0,1,250,0,0
cocos2d-x,2108,0,0.5,1,0.57,0,0,20,16,1
cocos2d-x,5977,0,0.93,3,0.01,0,0,56,5,1
cocos2d-x,995,1,0.95,10,0,0,2,395,104,0
cocos2d-x,8870,1,0.95,1,0.01,0,4,12,3,0
cocos2d-x,16778,0,0.64,6,0.17,0,1,696,696,0
cocos2d-x,14743,1,0.64,3,0.04,0,1,87,32,0
cocos2d-x,10851,1,0.64,2,0,0,1,37,16,0
cocos2d-x,7817,0,0.96,6,12.79,0,6,60,11,0
cocos2d-x,6634,0,0.94,17,0,0,5,2353,17,0
cocos2d-x,7763,1,0.89,14,1.12,0,8,54,39,0
cocos2d-x,8678,0,0.94,1,0,0,1,1,0,0
cocos2d-x,12661,1,0.93,4,0.9,0,3,14,33,0
cocos2d-x,1651,1,0.95,3,0,0,1,56,49,0
cocos2d-x,15952,1,0.99,1,0.12,0,1,1,1,0
cocos2d-x,15466,1,0.6,1,0.77,0,1,1,0,0
cocos2d-x,8649,1,0.64,1,0,0,1,1,1,0
cocos2d-x,5141,1,0.96,12,0.2,0,2,33,17,0
cocos2d-x,1538,1,0.97,5,0,0,5,730,489,0
cocos2d-x,361,0,0.83,2,0.11,0,1,14,4,0
cocos2d-x,1329,1,0.67,0,3.04,0,0,0,0,0
cocos2d-x,12139,1,0.82,4,0.69,0,6,125,107,0
cocos2d-x,751,1,0.95,1,0,0,1,5,14,0
cocos2d-x,7566,0,0.5,0,0.86,0,0,0,0,1
cocos2d-x,14235,1,0.93,4,0.02,0,1,7,69,0
cocos2d-x,8135,1,0.64,1,0.01,0,1,0,2,0
cocos2d-x,13191,0,0.81,4,0.32,0,0,194,82,1
cocos2d-x,11963,1,0.64,7,0.19,0,1,105,1,0
cocos2d-x,17537,1,0.95,3,3.97,0,2,119,159,0
cocos2d-x,345,1,0.95,8,0,0,1,28,11,0
cocos2d-x,7496,0,0.94,9,0,0,0,154,105,1
cocos2d-x,6632,0,0.89,107,0.99,0,0,1627,1222,1
cocos2d-x,9432,0,0,1,20.99,0,1,63,79,0
cocos2d-x,4280,1,0.67,0,0.47,0,0,0,0,0
cocos2d-x,12971,1,0.89,0,0.01,0,0,0,0,0
cocos2d-x,5824,1,0.93,1,0,0,1,1,1,0
cocos2d-x,9735,1,0.64,1,0.02,0,1,2,0,0
cocos2d-x,4223,1,0.94,5,0.03,0,1,60,9,0
cocos2d-x,1380,1,0.67,0,0.75,0,0,0,0,0
cocos2d-x,3049,1,0.97,1,0,0,1,2,1,0
cocos2d-x,14228,1,0.8,1,0.05,0,1,2,0,0
cocos2d-x,17785,0,0.2,1,0.02,0,0,1,1,1
cocos2d-x,7719,0,0.88,3,0,0,0,61,28,1
cocos2d-x,857,1,0.95,12,0,0,1,59,185,0
cocos2d-x,17061,1,0.67,0,10.46,0,0,0,0,0
cocos2d-x,13555,1,0.81,1,0.06,0,1,0,1,0
cocos2d-x,16048,1,0.64,6,0.98,0,1,9,10,0
cocos2d-x,832,1,0.97,11,0,0,6,356,338,0
cocos2d-x,9618,0,0.89,2,0.47,0,0,30,1,1
cocos2d-x,7043,1,0.94,1,0.01,0,1,2,2,0
cocos2d-x,11838,0,0.64,1,0.17,0,1,88,0,0
cocos2d-x,1425,1,0.9,1,2.25,2,1,7,2,0
cocos2d-x,15933,1,0.92,3,0.05,0,1,39,3,0
cocos2d-x,17448,1,0.94,3,0.69,0,1,8,7,0
cocos2d-x,5470,1,0.64,1,0,0,1,1,1,0
cocos2d-x,1963,1,0.97,2,0,0,1,7,8,0
cocos2d-x,514,0,0.75,0,0,0,0,0,0,1
cocos2d-x,17007,1,0.25,1,0.41,0,1,1,0,0
cocos2d-x,14008,1,0.67,0,0.06,0,0,0,0,0
cocos2d-x,4892,1,0.64,1,0.02,0,1,1,1,0
cocos2d-x,3716,0,0.97,3,0,0,0,54,2,1
cocos2d-x,2634,1,0.96,1,0.04,0,1,2,3,0
cocos2d-x,14672,1,0.8,1,0.07,0,1,1,2,0
cocos2d-x,6246,0,0.61,3,13.66,0,1,41,9,0
cocos2d-x,8108,1,0.81,0,0.04,0,0,0,0,0
cocos2d-x,1925,1,0.95,2,0,0,2,3,3,0
cocos2d-x,5520,0,0.2,2,52.22,1,1,5,3,0
cocos2d-x,12990,1,0.92,26,0.06,0,1,246,152,0
cocos2d-x,10388,1,0.89,2,4.5,0,1,16,8,0
cocos2d-x,8719,1,0.64,1,0.1,0,1,47,54,0
cocos2d-x,7910,0,0.5,0,4.79,0,0,0,0,1
cocos2d-x,5091,1,0.5,1,0.01,0,1,2,4,0
cocos2d-x,4724,1,0.97,1,0.11,0,1,9,9,0
cocos2d-x,3589,0,0.75,8,1.12,0,1,39,32,0
cocos2d-x,1023,1,0.95,242,0,0,7,6044,3710,0
cocos2d-x,4158,1,0.97,3,0.09,0,1,1,17,0
cocos2d-x,15334,1,0.89,4,0,0,1,23,23,0
cocos2d-x,17106,0,0.95,3,0.05,0,0,24,10,1
cocos2d-x,5989,1,0.97,6,0.01,0,2,29,29,0
cocos2d-x,9720,1,0.93,3,0.02,0,2,5,7,0
cocos2d-x,2950,0,0.25,0,0.02,0,0,0,0,1
cocos2d-x,4076,1,0.82,3,0.05,0,3,5,10,0
cocos2d-x,16749,0,0.92,95,27.23,5,62,5510,1858,0
cocos2d-x,4226,1,0.82,8,0.55,0,5,162,21,0
cocos2d-x,14687,0,0.89,1,0.86,0,1,13,5,0
cocos2d-x,13102,1,0.64,1,0,0,1,8,41,0
cocos2d-x,15326,1,0.95,2,0,0,1,10,18,0
cocos2d-x,12815,0,0.64,8,0.46,0,1,380,0,0
cocos2d-x,1924,0,0.2,0,0.01,0,0,0,0,1
cocos2d-x,11288,1,0.6,28,1.83,0,1,231,205,0
cocos2d-x,5981,0,0.4,0,0.19,0,0,0,0,1
cocos2d-x,10720,1,0.82,5,9.47,0,4,221,33,0
cocos2d-x,13879,1,0.64,1,0.06,0,1,11,0,0
cocos2d-x,17280,1,0.99,5,1.49,0,1,11,11,0
cocos2d-x,13540,0,0.81,3,0.01,0,0,15,12,1
cocos2d-x,11394,1,0.44,2,2.06,0,1,39,0,0
cocos2d-x,9896,1,0.89,2,0,0,1,8,0,0
cocos2d-x,17139,1,0.95,1,0.04,0,1,5,4,0
cocos2d-x,13287,1,0.64,7,0,0,1,101,4,0
cocos2d-x,5609,1,0.87,0,0,0,0,0,0,0
cocos2d-x,125,1,0.77,1,5.31,0,1,2,1,0
cocos2d-x,5064,1,0.64,1,0,0,1,1,1,0
cocos2d-x,5099,1,0.96,40,0.44,0,12,1561,541,0
cocos2d-x,14256,1,0.93,3,0.77,0,2,19,39,0
cocos2d-x,3511,1,0.92,1,0.28,0,2,5,1,0
cocos2d-x,3369,1,0.97,1,0,0,2,2,0,0
cocos2d-x,5195,1,0.97,2,0.01,0,1,4,6,0
cocos2d-x,4775,1,0.78,12,0,0,1,1526,0,0
cocos2d-x,3812,1,0.82,2,0.01,0,1,14,91,0
cocos2d-x,433,1,0.94,0,2.98,0,0,0,0,0
cocos2d-x,16330,1,0.92,1,2.05,0,2,16,7,0
cocos2d-x,333,0,0,1,0,0,0,2,2,1
cocos2d-x,15728,1,0.99,32,1.06,0,1,0,52,0
cocos2d-x,76,1,0.95,6,0.01,0,1,121,90,0
cocos2d-x,515,1,0.71,42,0.42,0,2,4990,0,0
cocos2d-x,13819,1,0.89,19,1.51,0,5,1205,319,0
cocos2d-x,7727,1,0.64,1,0,0,1,1,0,0
cocos2d-x,1025,1,0.97,29,0,0,2,323,312,0
cocos2d-x,3636,0,0.64,1,0.03,0,1,1,1,0
cocos2d-x,7175,0,0.64,5,0.67,0,1,181,0,0
cocos2d-x,11295,1,0.6,2,3.49,0,1,19,8,0
cocos2d-x,17084,0,0.89,2,0,0,5,5,1,0
cocos2d-x,452,1,0.33,2,0.49,1,3,2,1,0
cocos2d-x,5916,0,0.64,3,0,0,1,120,30,0
cocos2d-x,17122,1,0.95,1,2.79,0,1,3,0,0
cocos2d-x,7863,1,0.5,0,1.69,0,0,0,0,0
cocos2d-x,4993,1,0.6,2,0.06,0,3,63,0,0
cocos2d-x,6946,1,0.29,0,19.66,0,0,0,0,0
cocos2d-x,5585,1,0.95,2,0,0,1,19,7,0
cocos2d-x,11075,1,0.64,47,0,0,1,454,186,0
cocos2d-x,3006,1,0.95,3,0.02,0,4,8,12,0
cocos2d-x,13709,1,0.95,34,0.03,0,1,2571,1865,0
cocos2d-x,5225,1,0.97,5,0.06,0,1,5,7,0
cocos2d-x,12418,1,0.93,1,0.02,0,1,1,1,0
cocos2d-x,4719,0,0.53,2,14.63,0,2,9,1,0
cocos2d-x,14992,0,0,33,79.92,1,14,3347,5,0
cocos2d-x,17695,1,0.95,3,0,0,3,138,22,0
cocos2d-x,9579,0,0.64,11,0.95,0,8,841,335,0
cocos2d-x,7176,0,0.64,1,0.67,0,0,2,2,1
cocos2d-x,14579,1,0.64,6,0,0,1,270,41,0
cocos2d-x,11638,0,0,1,0,0,8,8,2,0
cocos2d-x,6267,0,0.93,5,0.06,0,0,55,47,1
cocos2d-x,5571,1,0.92,1,0,0,1,223,219,0
cocos2d-x,2032,0,0.72,0,0,0,0,0,0,0
cocos2d-x,5279,0,0.5,2,6.9,0,0,15,0,1
cocos2d-x,3688,1,0.64,0,4.26,0,0,0,0,0
cocos2d-x,5546,1,0.82,543,2.39,0,26,50415,852,0
cocos2d-x,11335,1,0.89,4,0.05,0,11,39,9,0
cocos2d-x,5499,1,0.79,13,2.46,0,2,219,144,0
cocos2d-x,3633,1,0.64,1,0.02,0,1,1,1,0
cocos2d-x,10113,1,0.64,16,0.73,0,3,333,1,0
cocos2d-x,5065,1,0.92,2,0,0,1,3,2,0
cocos2d-x,2839,1,0.95,3,0,0,4,6,18,0
cocos2d-x,13258,1,0.82,1,0.06,0,1,1,1,0
cocos2d-x,12246,1,0.89,2,0,0,2,7,2,0
cocos2d-x,3237,0,0.97,429,0.02,0,0,1712,1667,1
cocos2d-x,5070,1,0.75,1,0.97,0,3,2,0,0
cocos2d-x,12651,1,0.6,3,6.7,0,3,9,8,0
cocos2d-x,333,0,0,1,0,0,0,2,2,1
cocos2d-x,10708,1,0.64,1,0.01,0,1,0,331,0
cocos2d-x,10392,1,0.89,2,0.24,0,1,28,20,0
cocos2d-x,12736,1,0.5,1,5.26,0,1,2,2,0
cocos2d-x,2091,1,0.5,1,4.48,0,1,2,2,0
cocos2d-x,9561,1,0.6,1,2.38,0,1,1,1,0
cocos2d-x,7497,1,0.75,2,0.01,0,2,14,1,0
cocos2d-x,8054,1,0.89,1,0,0,1,1,1,0
cocos2d-x,15914,0,0.95,18,0,0,4,92,8837,0
cocos2d-x,6624,1,0.97,40,0.37,0,7,289,338,0
cocos2d-x,7731,1,0.93,1,0.02,0,1,1,1,0
cocos2d-x,5110,0,0.64,1,0.01,0,1,1,1,0
cocos2d-x,17057,1,0.95,3,0,0,1,4,4,0
cocos2d-x,10719,1,0.89,2,0,0,1,1,2,0
cocos2d-x,9131,0,0.66,0,22.97,0,0,0,0,1
cocos2d-x,412,1,0.95,3,2.84,0,1,105,15,0
cocos2d-x,4761,1,0.82,34,1.21,0,2,233,233,0
cocos2d-x,13546,0,0.91,1,0.54,3,2,21,0,0
cocos2d-x,11325,1,0.64,1,0,0,1,1,2,0
cocos2d-x,13706,1,0.94,1,2.09,0,1,1,1,0
cocos2d-x,13717,1,0.82,7,1.79,0,2,46,11,0
cocos2d-x,3158,1,0.97,6,0.01,0,4,44,7,0
cocos2d-x,7521,1,0.89,1,0.02,0,1,3,0,0
cocos2d-x,6227,0,0.57,2,3.6,0,2,83,0,0
cocos2d-x,1893,1,0.72,0,110.83,0,0,0,0,0
cocos2d-x,13592,1,0.91,1,0.75,0,1,13,3,0
cocos2d-x,13345,1,0.89,2,0.01,0,2,11,13,0
cocos2d-x,1536,1,0.95,1,0,0,1,1,0,0
cocos2d-x,14087,1,0.81,1,1.81,0,1,0,1,0
cocos2d-x,2131,1,0.97,1,0,0,1,5,1,0
cocos2d-x,14726,1,0.8,1,0.84,0,1,1,1,0
cocos2d-x,3551,1,0.94,0,1.13,0,0,0,0,0
cocos2d-x,7585,1,0.5,1,3.09,0,2,6,1,0
cocos2d-x,12977,0,0.75,18,0.09,0,0,168,77,1
cocos2d-x,14485,1,0.62,9,146.51,0,1,15,15,0
cocos2d-x,17384,0,0.2,0,0.13,0,0,0,0,0
cocos2d-x,1279,0,0.8,0,0.72,0,0,0,0,1
cocos2d-x,3621,1,0.95,1,0,0,1,1,1,0
cocos2d-x,9098,1,0.94,2,0.14,0,1,18,8,0
cocos2d-x,16489,1,0.92,3,0.23,0,2,95,17,0
cocos2d-x,9563,1,0.64,1,2.34,0,1,12,0,0
cocos2d-x,17177,1,0.52,1,0.36,0,1,1,1,0
cocos2d-x,10905,0,0.85,7,0.25,2,0,7,102,1
cocos2d-x,9413,1,0.94,1,0.06,0,1,1,1,0
cocos2d-x,7893,1,0.86,0,0.35,0,0,0,0,0
cocos2d-x,4914,1,0.97,1,0,0,1,0,0,0
cocos2d-x,11297,1,0.92,6,0.04,0,1,8,8,0
cocos2d-x,10905,0,0.85,7,0.25,2,0,7,102,1
cocos2d-x,17165,0,0.95,2,0,0,0,2,3,1
cocos2d-x,509,1,0.95,4,0,0,1,42,3,0
cocos2d-x,11731,0,0.33,1,31.38,0,0,3,1,1
cocos2d-x,5069,1,0.94,0,0.1,0,0,0,0,0
cocos2d-x,11047,1,0.93,1,0,0,1,3,0,0
cocos2d-x,5941,1,0.5,0,0.61,0,0,0,0,0
cocos2d-x,739,1,0.97,2,0,0,1,3,3,0
cocos2d-x,14014,1,0.89,0,0.04,0,0,0,0,0
cocos2d-x,17078,1,0.95,1,0,0,1,4,0,0
cocos2d-x,6938,0,0.5,1,0.81,0,0,1,1,1
cocos2d-x,6171,1,0.95,1,0.04,0,1,3,1,0
cocos2d-x,7394,1,0.94,1,0.05,0,1,20,1,0
cocos2d-x,15266,0,0.64,8,0,0,1,736,6,0
cocos2d-x,10627,1,0.64,5,0,0,1,75,0,0
cocos2d-x,4516,1,0.92,17,0,0,1,73,80,0
cocos2d-x,4587,0,0,2982,0.02,0,0,303809,101969,1
cocos2d-x,5439,1,0.92,12,0,0,2,463,197,0
cocos2d-x,13962,1,0.9,2,2.96,0,2,131,0,0
cocos2d-x,5783,1,0.96,2,0.01,0,2,3,2,0
cocos2d-x,6783,1,0.64,1,0,0,1,222,224,0
cocos2d-x,9452,1,0.95,13,0.67,0,2,201,191,0
cocos2d-x,3214,0,0.55,1,0.9,1,0,1,1,1
cocos2d-x,6875,0,0.88,3,341.87,0,2,45,5,0
cocos2d-x,5844,1,0.79,3,2.57,0,2,158,112,0
cocos2d-x,11224,0,0.5,1,0.19,0,0,3,1,1
cocos2d-x,9205,1,0.94,1,0.16,0,1,123,123,0
cocos2d-x,3237,0,0.97,429,0.02,0,0,1712,1667,1
cocos2d-x,14657,1,0.99,1,1.67,0,1,1,1,0
cocos2d-x,13119,0,0.64,1,0.01,0,1,0,2,0
cocos2d-x,17165,0,0.95,2,0,0,0,2,3,1
cocos2d-x,17391,1,0.94,3,0,0,1,7,8,0
cocos2d-x,4281,0,0,1,0.17,0,1,1,0,0
cocos2d-x,13765,1,0.94,362,0.77,0,23,10282,1665,0
cocos2d-x,3397,1,0.67,21,1.02,1,17,671,41,0
cocos2d-x,10814,1,0.95,3,5.04,0,1,42,306,0
cocos2d-x,10808,0,0.89,818,0,0,80,271084,8785,0
cocos2d-x,11792,1,0.89,5,0.84,0,9,28,3,0
cocos2d-x,16970,1,0.97,6,0.73,0,1,21,11,0
cocos2d-x,8858,1,0.95,1,0,0,5,258,113,0
cocos2d-x,11630,1,0.96,8,0.08,0,1,918,6,0
cocos2d-x,16991,1,0.97,1,0.75,0,1,1,1,0
cocos2d-x,3979,1,0.31,1,2.94,0,1,1,1,0
cocos2d-x,3856,0,0.5,3,120.67,0,0,155,152,1
cocos2d-x,10985,1,0.93,2,0.14,0,1,5,1,0
cocos2d-x,10078,0,0.81,1,0.83,0,1,1,1,0
cocos2d-x,8979,1,0.5,1,26.76,0,2,3,2,0
cocos2d-x,17220,1,0.99,1,0.35,0,1,3,3,0
cocos2d-x,13794,1,0.93,1,0,0,1,2,2,0
cocos2d-x,7492,1,0.96,1,0,0,2,1,1,0
cocos2d-x,3213,0,0.35,0,6.32,4,0,0,0,1
cocos2d-x,7281,1,0.81,0,12.04,0,0,0,0,0
cocos2d-x,2086,1,0.57,0,1.03,0,0,0,0,0
cocos2d-x,4347,1,0.96,49,0.94,0,3,450,173,0
cocos2d-x,87,0,0.94,0,0.83,0,0,0,0,0
cocos2d-x,2297,1,0.97,4,0,0,2,223,3,0
cocos2d-x,10325,1,0.78,4,25.12,0,1,16,13,0
cocos2d-x,10566,1,0.85,4,0.32,0,1,4,99,0
cocos2d-x,13359,0,0.8,6,3.88,2,8,158,8,0
cocos2d-x,4712,1,0.97,93,0.01,0,37,8869,9271,0
cocos2d-x,13043,0,0,5,0,0,0,213,5,1
cocos2d-x,14832,1,0.86,1,0.23,0,1,3,0,0
cocos2d-x,5628,0,0.31,2,52.61,0,3,7,6,0
cocos2d-x,939,1,0.95,1,0,0,1,1,1,0
cocos2d-x,3915,1,0.94,1,0.05,0,1,5,5,0
cocos2d-x,1320,1,0.51,1,0.28,0,1,2,2,0
cocos2d-x,15702,1,0.95,5,0.06,0,1,36,6,0
cocos2d-x,5307,1,0.92,7,0,0,1,244,51,0
cocos2d-x,2840,1,0.95,3,0,0,3,6,18,0
cocos2d-x,7633,1,0.64,3,0.02,0,1,47,0,0
cocos2d-x,2637,1,0.64,1,0,0,1,1,1,0
cocos2d-x,10974,0,0.64,85,0.19,0,0,833,496,1
cocos2d-x,3214,0,0.55,1,0.9,1,0,1,1,1
cocos2d-x,8621,0,0.94,1,0,0,0,1,1,1
cocos2d-x,1576,1,0.97,65,0,0,3,40015,79,0
cocos2d-x,8098,1,0.64,5,0.21,0,1,276,8,0
cocos2d-x,6444,0,0.01,5241,155.03,0,10000,1163789,24870,0
cocos2d-x,15496,0,0.2,1,0.08,0,0,4,0,1
cocos2d-x,13988,0,0.93,41,4.89,0,19,1754,138,0
cocos2d-x,16295,1,0.95,1,0.05,0,1,1,1,0
cocos2d-x,2746,1,0.97,44,0.02,0,9,1863,1218,0
cocos2d-x,3446,0,0.95,4,0.61,0,2,101,51,0
cocos2d-x,2534,0,0.11,0,11.73,0,0,0,0,1
cocos2d-x,9696,0,0,5317,0,0,412,968680,350631,0
cocos2d-x,17510,1,0.93,4,0.67,0,2,12,23,0
cocos2d-x,12346,1,0.94,102,0.73,0,1,5821,4,0
cocos2d-x,7535,0,0.75,144,0.02,0,21,3233,325,0
cocos2d-x,2108,0,0.5,1,0.57,0,0,20,16,1
cocos2d-x,3136,1,0.92,237,0.42,0,1,1624,1511,0
cocos2d-x,10907,0,0.85,3,2,0,4,4,4,0
cocos2d-x,13835,1,0.91,3,5.86,0,4,81,62,0
cocos2d-x,15454,1,0.5,1,0.03,0,1,1,1,0
cocos2d-x,11831,0,0.64,6,0.06,0,1,1379,995,0
cocos2d-x,4511,0,0.64,1,0.06,0,1,1,1,0
cocos2d-x,13734,1,0.64,1,0,0,1,2,0,0
cocos2d-x,12751,1,0.89,1,0,0,1,4,0,0
cocos2d-x,895,1,0.95,1,0,0,1,16,16,0
