project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
angular.js,601,0,0,0,2.23,1,0,0,0,0
angular.js,10374,0,0.16,2,0.84,0,1,15,1,0
angular.js,765,1,0.41,3,1.4,0,2,59,43,0
angular.js,7944,0,0,1,105.92,0,1,1,1,0
angular.js,3647,0,0,2,180.03,0,2,126,5,0
angular.js,1677,0,0,0,40.54,0,0,0,0,1
angular.js,13111,0,0,2,330.06,0,0,3,2,1
angular.js,6122,0,0,1,0.04,0,0,14,1,1
angular.js,13452,0,0,1,2.01,2,1,2,2,0
angular.js,14405,0,0.07,2,1.39,0,3,21,1,0
angular.js,12167,0,0,1,45.5,0,0,18,2,1
angular.js,1993,0,0,1,2.97,0,1,3,3,0
angular.js,8695,1,0.4,1,944.67,0,1,73,41,0
angular.js,1836,0,0,6,90.83,0,1,270,34,0
angular.js,14580,1,0.26,2,0.46,0,1,109,11,0
angular.js,964,0,0,2,5.27,0,4,25,17,0
angular.js,8622,0,0,0,4.29,0,0,0,0,0
angular.js,4415,0,0,4,30.72,7,0,6,6,1
angular.js,4926,0,0.61,2,1.39,0,1,297,238,0
angular.js,3203,0,0,1,0.03,1,1,1,1,0
angular.js,2477,0,0,680,0.02,1,15,125232,27,0
angular.js,5045,0,0.26,4,0.77,7,1,31,34,0
angular.js,1601,0,0,0,2.9,3,0,0,0,0
angular.js,5356,0,0,1,8.87,0,1,1,1,0
angular.js,14325,0,0,1,0.73,0,1,1,1,0
angular.js,3802,0,0,2,95.04,0,0,79,4,1
angular.js,5494,0,0,0,907.81,0,0,0,0,0
angular.js,1992,0,0,0,3.02,1,0,0,0,0
angular.js,10513,0,0,1,0.74,0,0,1,0,1
angular.js,4849,0,0,2,5.2,0,1,58,15,0
angular.js,14786,0,0.43,1,1.93,0,1,8,2,0
angular.js,8535,0,0,1,0.63,6,1,44,0,0
angular.js,3438,0,0,1,5.67,0,1,3,0,0
angular.js,14836,1,0.02,2,59.28,0,1,64,4,0
angular.js,3258,0,0.03,52,6.88,0,0,470,74,1
angular.js,14079,0,0,1,0,0,1,1,1,0
angular.js,15676,1,0.43,2,5.01,0,2,39,12,0
angular.js,14603,0,0,183,0.39,0,145,18480,18818,0
angular.js,1990,0,0,0,0.08,1,0,0,0,0
angular.js,881,1,0.26,0,6.97,0,0,0,0,0
angular.js,3269,0,0,1,0.06,0,1,1,1,0
angular.js,1742,0,0,64,5.21,9,1,0,0,0
angular.js,14136,0,0,2,2.86,0,0,113,2,1
angular.js,15658,0,0,1,0.1,0,1,1,0,0
angular.js,11205,0,0.04,2,0.78,3,1,15,3,0
angular.js,524,1,0.06,2,0.07,1,1,24,4,0
angular.js,3295,0,0,2,1036.95,2,1,151,16,0
angular.js,13574,0,0.02,2,0.54,0,1,12,5,0
angular.js,3427,0,0.07,1,5.81,2,1,7,0,0
angular.js,7868,0,0,0,6.85,0,0,0,0,0
angular.js,2245,0,0,0,15.01,0,0,0,0,1
angular.js,11079,0,0,23,53.89,4,2,327,229,0
angular.js,4535,0,0,1,0.01,3,1,1,1,0
angular.js,1595,0,0,0,8.43,6,0,0,0,0
angular.js,5686,0,0.09,6,0.31,0,5,63,14,0
angular.js,3191,0,0,1,0.15,1,1,29,0,0
angular.js,154,0,0.41,3,7.79,0,4,128,8,0
angular.js,2574,0,0.33,0,150.83,0,0,0,0,1
angular.js,10287,0,0.01,2,1.06,4,1,10,3,0
angular.js,2396,0,0,1,24.85,1,1,12,3,0
angular.js,11653,0,0.01,2,7.95,0,1,22,5,0
angular.js,15346,0,0.33,3,0.8,0,2,48,0,0
angular.js,10182,0,0,2,0.02,0,1,24,8,0
angular.js,16042,0,0,1,3.74,6,0,1,1,1
angular.js,4637,0,0.26,1,0.03,0,1,1,1,0
angular.js,4924,0,0,0,1.75,0,0,0,0,0
angular.js,8255,0,0,0,4.23,0,0,0,0,0
angular.js,2099,0,0,1,3.66,0,1,9,0,0
angular.js,264,0,0,1,130.48,0,5,92,67,0
angular.js,8557,0,0,1,24.42,1,1,1,1,0
angular.js,5574,0,0,2,184.44,9,2,54,4,0
angular.js,8981,0,0.03,3,0.92,2,10,54,0,0
angular.js,16040,0,0.02,1,4.59,0,0,6,6,1
angular.js,2941,0,0,0,1.42,5,0,0,0,0
angular.js,10473,0,0,0,0.67,0,0,0,0,0
angular.js,7921,0,0,0,158.23,0,0,0,0,0
angular.js,1330,0,0,2,3.47,0,1,4,1,0
angular.js,914,1,0.41,2,20.5,0,2,32,20,0
angular.js,10587,0,0,1,18.74,0,1,7,7,0
angular.js,3380,0,0,0,2.37,4,0,0,0,0
angular.js,10384,0,0,1,0.11,0,1,6,4,0
angular.js,4075,0,0,0,989.75,2,0,0,0,0
angular.js,1535,0,0,0,99.96,2,0,0,0,1
angular.js,3483,0,0,0,18.76,0,0,0,0,1
angular.js,14313,1,0.43,38,1.11,0,2,130,106,0
angular.js,4245,0,0,1,0,0,1,3,2,0
angular.js,4096,0,0,2,341,0,3,13,3,0
angular.js,4911,0,0,0,0.25,0,0,0,0,1
angular.js,14760,1,0.43,2,8.8,0,1,47,2,0
angular.js,14185,0,0,18,0.46,0,0,59,59,1
angular.js,11461,0,0.04,3,3.14,0,1,160,26,0
angular.js,4447,0,0,1,8.89,0,1,3,1,0
angular.js,8615,0,0.03,3,0.08,0,1,34,2,0
angular.js,4911,0,0,0,0.25,0,0,0,0,1
angular.js,2060,0,0,2,88.48,5,1,113,99,0
angular.js,10513,0,0,1,0.74,0,0,1,0,1
angular.js,8121,0,0,0,246.48,0,0,0,0,0
angular.js,5543,0,0,4,21.96,0,5,905,5,0
angular.js,10602,0,0,1,1.39,0,0,2,2,1
angular.js,2006,0,0.02,12,6.91,1,1,923,117,0
angular.js,15478,0,0.02,2,11.14,0,2,98,9,0
angular.js,10276,0,0,1,330.41,0,3,6,1,0
angular.js,12406,0,0,2,77.78,5,0,305,19,1
angular.js,1928,0,0,0,20.54,11,0,0,0,0
angular.js,4309,0,0,1,37.2,0,1,3,0,0
angular.js,5825,0,0.03,2,145.27,4,1,37,1,0
angular.js,15244,0,0,2,79.17,1,0,21,0,1
angular.js,5035,0,0,0,0,0,0,0,0,0
angular.js,3021,0,0.26,4,4.53,1,4,47,4,0
angular.js,13412,0,0,0,65.79,0,0,0,0,0
angular.js,15979,0,0,1,0.7,0,0,2,2,1
angular.js,9445,0,0,2,2.8,2,1,11,0,0
angular.js,11052,0,0.26,1,5.11,0,1,6,2,0
angular.js,715,1,0.41,8,0.98,0,4,54,66,0
angular.js,4719,0,0,1,18.68,0,1,10,0,0
angular.js,7288,1,0.4,3,12.59,0,1,15,58,0
angular.js,8354,0,0,1,0.18,0,1,1,0,0
angular.js,3998,0,0,0,0.04,0,0,0,0,1
angular.js,5231,0,0,2,315.17,3,0,21,3,1
angular.js,13012,1,0.26,3,1,0,1,147,60,0
angular.js,2670,0,0,3,56.98,2,0,32,0,1
angular.js,11987,0,0,0,1.44,0,0,0,0,0
