project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
symfony,3193,1,0.56,11,6.71,0,1,88,66,0
symfony,15738,0,0.88,32,15.74,0,0,0,0,1
symfony,2508,1,0.61,4,17.73,0,1,78,0,0
symfony,22441,1,0.78,9,11.23,0,1,114,149,0
symfony,4727,0,0.62,3,0.11,0,2,24,4,0
symfony,9441,0,0,3,53.04,0,1,67,8,0
symfony,10492,0,0.65,2,0.08,0,1,50,30,0
symfony,16809,1,0.78,11,202.86,0,1,1363,0,0
symfony,17087,1,0.44,1,0.23,0,1,2,2,0
symfony,22492,0,0.33,4,10.28,0,0,54,0,1
symfony,1956,1,0.88,0,1.13,2,0,0,0,1
symfony,18076,0,0,5,7.19,0,1,51,51,0
symfony,19484,0,0.83,2,47.15,0,1,167,127,0
symfony,16083,0,0.64,6,0.01,0,1,138,0,0
symfony,488,0,0.67,2,2.07,0,1,20,19,0
symfony,7098,1,0.6,2,0.1,0,2,6,2,0
symfony,15119,0,0.48,2,0,0,0,3,3,1
symfony,18028,0,0.88,8,53.05,0,1,168,11,0
symfony,848,1,0.37,0,0.02,2,0,0,0,1
symfony,18648,1,0.87,2,0,0,1,8,10,0
symfony,2065,0,0.73,2,0.14,0,3,25,1,0
symfony,17493,1,0.88,10,0,0,1,20,20,0
symfony,22869,0,0.77,1,0.04,1,0,2,0,1
symfony,22317,0,0.56,6,107.06,4,1,25,1,0
symfony,10532,1,0.33,6,0,0,1,41,17,0
symfony,7846,1,0.52,1,0.03,0,1,6,0,0
symfony,6107,1,0.33,1,0.86,0,1,12,12,0
symfony,5170,0,0,0,0,2,0,0,0,1
symfony,18180,0,0.87,6,43.71,0,2,90,101,0
symfony,15588,1,0.88,1,0.01,0,1,4,2,0
symfony,790,1,0.87,0,527.96,17,0,0,0,1
symfony,1724,0,0.88,9,0.83,0,0,56,26,1
symfony,3545,0,0.5,4,5.81,0,1,22,1,0
symfony,20415,1,0.83,5,1.36,0,1,30,8,0
symfony,888,1,0.48,0,7.32,1,0,0,0,1
symfony,17168,1,0.83,2,15.1,4,2,2,2,0
symfony,13085,1,0.87,1,0.21,0,1,2,2,0
symfony,1049,0,0.79,1,13.91,4,1,4,0,0
symfony,21794,0,0,2,0.14,0,1,36,1,0
symfony,118,0,0.14,1,9.97,0,1,3,2,0
symfony,18948,1,0.88,1,25.87,0,2,86,19,0
symfony,19290,0,0.38,0,3.06,0,0,0,0,0
symfony,5638,0,0.31,2,26.13,0,2,37,1,0
symfony,15088,0,0.83,2,251.35,0,0,0,0,1
symfony,6988,0,0.4,2,21.73,0,1,24,3,0
symfony,625,1,0.64,0,0.47,0,0,0,0,0
symfony,1997,1,0,3,1.14,0,1,15,45,0
symfony,1144,0,0.89,0,0.1,0,0,0,0,0
symfony,20097,1,0.33,9,0.78,0,1,28,4,0
symfony,21979,0,0.07,4,2.12,0,1,4,4,0
symfony,21352,1,0.52,1,4.51,0,1,2,2,0
symfony,16131,0,0.89,4,0.89,0,1,5,5,0
symfony,2244,0,0,5,21.77,0,8,93,167,0
symfony,16274,1,0.69,1,98.97,0,1,1,1,0
symfony,317,1,0.69,0,0.33,0,0,0,0,0
symfony,11874,1,0.83,1,8.23,0,1,7,3,0
symfony,10179,0,0.87,2,367.79,0,0,26,0,1
symfony,19199,1,0.33,1,0.96,0,1,1,1,0
symfony,17605,0,0.88,1,0.33,0,1,0,1,0
symfony,20413,1,0.83,5,0,0,6,65,12,0
symfony,17011,1,0.63,0,0.02,0,0,0,0,0
symfony,5067,1,0.77,3,0.02,0,3,264,29,0
symfony,18879,0,0.33,6,0.44,0,1,57,4,0
symfony,20884,0,0.88,3,0.47,0,1,12,0,0
symfony,778,1,0,2,0.21,1,1,35,36,0
symfony,11471,1,0.83,4,52.49,3,1,16,16,0
symfony,5571,0,0.69,3,3,2,1,12,1,0
symfony,14972,0,0.87,4,1.52,7,0,109,3,1
symfony,14119,0,0.53,1,0.42,0,1,0,9,0
symfony,19339,0,0.29,3,42.08,0,2,74,4,0
symfony,2933,1,0.48,1,0.06,1,0,1,0,1
symfony,10072,1,0.87,4,623.69,0,1,78,0,0
symfony,22568,0,0.77,2,0.16,0,1,25,1,0
symfony,18991,0,0.87,1,0.8,4,2,10,5,0
symfony,1311,1,0.79,1,0.32,0,1,1,1,0
symfony,460,1,0,1,11.46,0,2,33,7,0
symfony,14184,0,0.88,1,0.63,0,1,3,3,0
symfony,19139,0,0,7,0.08,3,0,530,129,1
symfony,23122,0,0.87,3,6.89,0,1,48,9,0
symfony,1695,1,0.36,0,0.94,0,0,0,0,0
symfony,11772,0,0.33,1,4.61,0,1,2,1,0
symfony,13941,0,0.52,3,0.87,0,1,46,9,0
symfony,19374,0,0,44,1.34,0,0,2578,8,1
symfony,2195,0,0.77,0,0.13,0,0,0,0,0
symfony,710,1,0.67,1,0.33,0,1,10,6,0
symfony,774,1,0.7,1,4.79,2,1,4,2,0
symfony,4111,0,0.89,2,0.05,0,1,81,1,0
symfony,4891,1,0.77,2,0.01,0,2,8,1,0
symfony,10218,1,0.78,1,0.26,0,0,51,0,1
symfony,1178,1,0.8,2,0,1,3,16,16,0
symfony,5319,1,0.64,6,0.08,0,1,182,26,0
symfony,86,1,0.25,1,27.95,1,2,3,24,0
symfony,20379,0,0,0,0.37,1,0,0,0,0
symfony,20904,1,0.51,1,0.03,0,1,1,1,0
symfony,20260,1,0.08,5,46.74,0,1,30,9,0
symfony,14170,1,0.52,1,0.1,0,1,1,1,0
symfony,13771,0,0.83,1,0.09,0,1,26,4,0
symfony,21889,0,0.4,8,8.18,6,0,54,17,1
symfony,54,1,0.33,4,0.01,0,1,11,9,0
symfony,20697,0,0,3,12.87,0,4,52,84,0
symfony,19474,0,0.35,1,0.07,0,1,5,5,0
symfony,12365,1,0.21,3,1.62,0,1,36,34,0
symfony,3938,1,0.25,4,42.33,0,2,105,16,0
symfony,6291,1,0.9,1,0.01,0,1,227,0,0
symfony,20351,0,0.78,11,0.49,1,1,42,44,0
symfony,745,1,0,1,0.11,2,1,4,0,0
symfony,7966,0,0.2,1,0,0,1,32,0,0
symfony,12159,1,0.52,0,364.98,0,0,0,0,0
symfony,23195,1,0.62,0,1.25,0,0,0,0,0
symfony,3348,0,0.43,0,0.94,0,0,0,0,0
symfony,23074,0,0.78,1,8.95,0,1,11,1,0
symfony,4808,0,0.41,4,0,0,1,18,18,0
symfony,18625,0,0.43,10,4.99,3,1,138,39,0
symfony,2002,0,0.84,1,0.08,0,1,4,0,0
symfony,10410,1,0.78,2,8.99,0,0,21,2,1
symfony,2005,1,0.37,0,0,0,0,0,0,0
symfony,848,1,0.37,0,0.02,2,0,0,0,1
symfony,5756,0,0,0,4.18,0,0,0,0,1
symfony,12626,1,0.5,0,67.97,0,0,0,0,0
symfony,14445,1,0.87,9,0.01,9,1,11,27,0
symfony,2193,0,0.5,4,0,0,1,20,0,0
symfony,22414,1,0.89,2,0.17,0,1,48,14,0
symfony,2559,1,0.34,0,0.12,0,0,0,0,1
symfony,3181,0,0.42,1,1.05,5,1,1,0,0
symfony,13629,0,0.83,0,0,0,0,0,0,1
symfony,7519,1,0.77,1,2.95,0,1,1,1,0
symfony,14997,0,0,4,10.3,0,0,14,14,1
symfony,17177,1,0.17,1,0.07,0,1,3,6,0
symfony,9041,0,0.73,4,0.99,0,1,0,0,0
symfony,2933,1,0.48,1,0.06,1,0,1,0,1
symfony,360,1,0.22,0,1.25,1,0,0,0,0
symfony,9452,1,0.5,2,52.57,0,0,47,0,1
symfony,2426,1,0.61,1,2.82,0,2,11,5,0
symfony,15999,1,0.88,4,3.15,0,4,45,64,0
symfony,17114,0,0.87,2,3.64,0,1,4,0,0
symfony,14128,1,0.88,1,2.21,0,1,3,0,0
symfony,16848,0,0.52,5,0,0,7,124,26,0
symfony,220,1,0.33,1,0,0,1,131,0,0
symfony,11164,0,0.78,0,0,3,0,0,0,0
symfony,18426,0,0.75,2,0.02,0,0,5,1,1
symfony,9689,0,0.87,0,16.07,0,0,0,0,0
symfony,15166,1,0,6,0.08,0,1,71,0,0
symfony,6601,1,0.62,1,0.11,0,1,2,1,0
symfony,21751,0,0,11,0,0,0,1786,163,1
symfony,12724,0,0.9,4,0.11,0,1,8,0,0
symfony,23086,1,0.35,1,1.67,0,1,6,4,0
symfony,7172,0,0.77,0,0.01,0,0,0,0,1
symfony,15088,0,0.83,2,251.35,0,0,0,0,1
symfony,16068,0,0,2,0.1,0,1,70,1,0
symfony,17179,1,0.17,1,0.09,0,1,0,2,0
symfony,1761,0,0.57,1,0.1,0,1,1,1,0
symfony,12955,0,0.77,1,0.01,1,0,32,141,1
symfony,13074,1,0.5,2,44.95,0,1,65,4,0
symfony,20647,0,0.83,1,20.66,0,1,1,1,0
symfony,9908,1,0.25,2,0.49,0,1,48,6,0
symfony,6388,0,0.23,10,1679.49,0,1,672,0,0
symfony,14412,0,0.77,1,1.64,0,0,3,2,1
symfony,18579,1,0.87,1,56.18,9,2,30,6,0
symfony,6343,0,0.69,3,0.07,0,2,60,0,0
symfony,22752,1,0.88,1,0.35,0,1,12,0,0
symfony,12541,1,0.56,0,0.02,0,0,0,0,0
symfony,650,1,0.69,6,0.33,0,6,8,8,0
symfony,499,0,0.22,0,0.97,0,0,0,0,0
symfony,2038,1,0.94,0,1.19,2,0,0,0,0
symfony,1894,0,0.78,1,0.19,0,0,2,1,1
symfony,8393,1,0.3,2,60.72,0,1,14,8,0
symfony,10476,1,0.41,5,0.97,0,1,83,77,0
symfony,18983,1,0.62,2,0,0,2,33,2,0
symfony,8312,0,0.3,2,97.58,2,1,4,1,0
symfony,11374,0,0.9,9,61.05,0,1,90,9,0
symfony,14006,1,0,3,2.99,0,1,56,2,0
symfony,21377,0,0.83,1,0.14,0,1,29,0,0
symfony,2491,1,0.2,34,0.1,0,1,119,119,0
symfony,15545,0,0.87,1,0.47,1,1,1,1,0
symfony,15080,0,0.17,1,0,0,0,1,1,1
symfony,6526,1,0.77,1,7.26,1,4,1,1,0
symfony,20757,0,0,1,0.02,0,4,10,0,0
symfony,3771,0,0.44,1,0.36,0,1,20,0,0
symfony,21361,0,0.87,0,0,0,0,0,0,1
symfony,13896,0,0.5,2,0.29,0,0,46,5,1
symfony,3275,0,0.62,0,0.21,0,0,0,0,0
symfony,3895,1,0.77,1,0.1,0,1,2,0,0
symfony,5566,1,0.52,6,22.84,10,0,75,1,1
symfony,18012,1,0,6,100.07,6,1,212,110,0
symfony,4460,0,0.63,1,0.06,0,1,3,3,0
symfony,8164,1,0.67,0,71.31,3,0,0,0,0
symfony,22434,0,0.87,1,0,0,0,1,1,1
symfony,8488,0,0.5,0,45.84,0,0,0,0,0
symfony,74,1,0.54,1,0.06,0,1,3,1,0
symfony,21842,1,0.38,2,3.44,0,1,22,8,0
symfony,15688,1,0.58,0,0.39,0,0,0,0,0
symfony,15802,1,0.88,2,0.18,0,1,18,9,0
symfony,10756,0,0.83,2,1.4,0,1,74,18,0
symfony,4300,0,0.56,1,0,0,1,1,1,0
symfony,13672,1,0.83,3,3.65,0,1,28,1,0
symfony,16507,1,0.87,1,0.01,0,1,1,0,0
symfony,1134,1,0.35,0,0.43,2,0,0,0,1
symfony,3731,0,0.38,6,1.99,0,2,81,6,0
symfony,5166,1,0.9,1,0.11,6,1,1,1,0
symfony,8784,0,0.5,2,0.23,3,1,11,1,0
symfony,14829,0,0.51,1,0,0,1,9,0,0
symfony,12060,0,0.9,0,268.57,2,0,0,0,0
symfony,3082,1,0.67,0,0.58,0,0,0,0,0
symfony,17531,1,0,3,31.36,0,1,62,96,0
symfony,14541,1,0.88,1,0.58,0,1,14,15,0
symfony,12228,0,0.87,0,0,0,0,0,0,1
symfony,20708,0,0.83,2,1.53,0,2,71,75,0
symfony,7269,1,0.88,1,1.21,0,0,1,1,1
symfony,2348,0,0.91,0,2.8,4,0,0,0,0
symfony,9424,1,0.78,1,0.01,0,1,1,1,0
symfony,4225,1,0.67,4,148.26,0,1,104,26,0
symfony,19595,1,0.42,5,26.94,0,1,22,6,0
symfony,19716,1,0.78,1,0.15,0,1,1,1,0
symfony,19584,1,0.88,3,35.89,0,2,45,29,0
symfony,4325,0,0.78,31,0,0,0,165,81,1
symfony,5960,1,0.54,1,0.01,0,1,11,1,0
symfony,15200,0,0.5,29,153.94,0,0,353,65,1
symfony,15808,0,0.89,4,0.71,0,1,220,286,0
symfony,4547,1,0.44,2,0.02,3,1,10,8,0
symfony,4141,0,0.5,0,2.72,4,0,0,0,0
symfony,826,1,0,0,1.53,0,0,0,0,0
symfony,5439,0,0.9,2,4.79,0,1,26,2,0
symfony,2406,0,0.64,2,0.1,0,2,2,2,0
symfony,5581,0,0.63,5165,2.15,0,3661,147847,90944,0
symfony,9540,1,0.65,4,1.34,0,3,195,2,0
symfony,10417,1,0.63,1,195.72,6,1,4,8,0
symfony,15801,1,0.88,6,0.15,0,2,7,235,0
symfony,21022,1,0.88,3,5.95,0,1,91,6,0
symfony,5400,1,0.66,3,0.13,0,1,29,8,0
symfony,19104,0,0.83,1,4.71,0,7,26,1,0
symfony,3020,1,0.56,154,20.99,2,96,1480,5394,0
symfony,7967,1,0.77,2,0.09,0,1,2,2,0
symfony,6963,0,0.62,3,77.45,8,2,17521,0,0
symfony,7179,1,0.4,2,9.06,0,2,9,0,0
symfony,3394,0,0.77,1,0.13,1,0,65,0,1
symfony,21361,0,0.87,0,0,0,0,0,0,1
symfony,14159,0,0,12,2.25,0,4,431,93,0
symfony,704,1,0.67,0,0.03,6,0,0,0,0
symfony,4770,0,0.77,4,1.27,0,2,47,27,0
symfony,21989,0,0.5,2101,1.95,0,0,54384,67968,1
symfony,21285,1,0.88,2,0.3,0,1,42,1,0
symfony,17768,1,0.78,1,0.59,1,1,4,0,0
symfony,10155,1,0.83,0,30.69,5,0,0,0,0
symfony,18361,1,0.87,1,0.02,0,1,2,2,0
symfony,14229,1,0.68,0,3.96,0,0,0,0,0
symfony,7631,0,0.79,1,8.7,11,1,1,1,0
symfony,12832,1,0,0,11.75,9,0,0,0,0
symfony,15979,1,0.2,233,0.76,0,1,0,2198,0
symfony,7142,1,0.45,1,32.78,3,0,1,0,1
symfony,17173,0,0.88,1,0.02,0,1,1,1,0
symfony,2475,1,0.64,0,0.47,7,0,0,0,0
symfony,15601,0,0,4,6.98,0,1,5,3,0
symfony,13086,0,0.35,1,7.82,4,0,28,0,1
symfony,15210,1,0,12,153.91,0,15,1057,60,0
symfony,22939,0,0.2,1,0.47,0,1,4,9,0
symfony,3008,0,0.43,1,0.05,0,1,25,12,0
symfony,3530,0,0.56,0,0.4,0,0,0,0,0
symfony,9019,0,0.53,1,0.27,0,1,1,1,0
symfony,261,1,0,1,0.65,0,4,31,31,0
symfony,2466,1,0.52,1,0,0,1,3,3,0
symfony,14484,1,0.51,1,3.91,0,1,3,3,0
symfony,18204,1,0.37,1,1.48,0,1,72,0,0
symfony,21350,0,0.52,3,1.44,0,2,27,12,0
symfony,15019,0,0.44,7,0.07,0,0,180,31,1
symfony,608,0,0.5,0,0.01,0,0,0,0,0
symfony,4358,0,0.58,2,0.01,0,1,21,18,0
symfony,13500,1,0.87,2,19.04,0,2,24,5,0
symfony,243,0,0,3,3.64,0,2,60,7,0
symfony,11376,0,0.9,0,4.98,3,0,0,0,0
symfony,23170,1,0.78,2,0.56,0,1,0,2,0
symfony,3692,0,0.88,0,0.36,1,0,0,0,1
symfony,18386,1,0.55,5,1.69,0,1,192,23,0
symfony,19073,1,0.29,1,0,0,1,2,2,0
symfony,21785,0,0.78,1,0.85,0,1,10,14,0
symfony,6531,1,0.67,3,1.78,0,1,32,5,0
symfony,5772,1,0.64,0,2.06,0,0,0,0,1
symfony,6790,1,0.5,2,0.07,0,1,74,3,0
symfony,15243,0,0.87,2,0.54,0,2,18,1,0
symfony,95,1,0,3,0.01,0,2,62,39,0
symfony,3692,0,0.88,0,0.36,1,0,0,0,1
symfony,126,0,0.55,2,8.08,0,2,0,3,0
symfony,11312,1,0.83,0,79.1,0,0,0,0,0
symfony,9028,1,0.66,1,0,0,1,0,2,0
symfony,19250,0,0.38,2,0,0,2,35,2,0
symfony,554,1,0.88,1,0.01,1,0,1,3,1
symfony,15589,0,0.66,2,1.08,0,0,3,3,1
symfony,14346,1,0.68,2,1.93,0,1,29,4,0
symfony,15947,1,0.88,4,18.6,0,6,90,4,0
symfony,2186,1,0.56,2,0.06,0,1,8,2,0
symfony,13568,1,0.83,1,0.01,0,1,5,4,0
symfony,6165,1,0.56,1,0.86,0,5,24,14,0
symfony,17912,1,0.87,3,5.42,5,4,22,11,0
symfony,4478,1,0.63,3,0.01,0,2,4,40,0
symfony,14797,0,0,2,0,0,0,11,1,1
symfony,14886,1,0,4,5.82,0,1,54,2,0
symfony,11708,0,0.88,1,27.12,11,0,1,3,1
symfony,19027,1,0,2,10.05,0,3,60,0,0
symfony,16871,1,0.88,3,0.97,0,3,6,13,0
symfony,3671,1,0.56,1,0.06,0,1,20,0,0
symfony,8717,1,0.83,0,50.55,4,0,0,0,0
symfony,6313,0,0.25,1,0.04,0,1,1,1,0
symfony,14230,1,0.68,1,0.11,0,1,1,1,0
symfony,12381,0,0.33,0,0.01,0,0,0,0,1
symfony,9135,1,0.9,1,81.15,0,1,0,16,0
symfony,10683,1,0.9,2,0,1,1,11,1,0
symfony,14412,0,0.77,1,1.64,0,0,3,2,1
symfony,6311,1,0.69,0,0,0,0,0,0,0
symfony,9706,0,0.9,1,2.04,0,1,4,0,0
symfony,21469,1,0,2,156.05,0,4,54,0,0
symfony,19374,0,0,44,1.34,0,0,2578,8,1
symfony,21226,0,0.83,2,0.1,0,1,9,9,0
symfony,379,1,0.38,3,28.34,11,3,38,12,0
symfony,16268,1,0.83,6556,0,0,10000,502949,80682,0
symfony,10480,0,0.77,2,0.1,0,2,140,3,0
symfony,1022,0,0.61,0,0.73,0,0,0,0,0
symfony,6150,1,0,0,6.21,0,0,0,0,0
symfony,588,0,0.4,0,0.1,0,0,0,0,0
symfony,11608,1,0.69,1,0.63,0,1,4,0,0
symfony,22369,1,0.17,1,0.01,0,1,1,1,0
symfony,5031,1,0.25,2,2.81,0,1,13,1,0
symfony,10796,1,0.78,1,0.37,0,1,76,0,0
symfony,2602,0,0.89,1,0,0,1,2,2,0
symfony,5808,0,0.89,318,0,1,199,8731,2186,0
symfony,16133,1,0.52,1,0.37,0,1,10,1,0
symfony,429,0,0.25,1,0.7,0,1,4,4,0
symfony,7436,1,0,0,0.01,0,0,0,0,1
symfony,15595,0,0.88,2,0.03,0,2,19,1,0
symfony,15869,0,0.88,13,0.13,0,1,29,123,0
symfony,5114,1,0.65,7,0.91,0,1,54,21,0
symfony,6022,0,0,6,25.82,0,11,175,30,0
symfony,2784,0,0.62,0,0.26,0,0,0,0,0
symfony,6389,1,0.77,0,206.82,25,0,0,0,0
symfony,9602,0,0,43,0,0,2,76,76,0
symfony,8924,1,0,4,3.51,0,6,293,223,0
symfony,13300,1,0.87,0,0.08,2,0,0,0,0
symfony,802,1,0.75,2,0.38,0,1,36,62,0
symfony,1583,0,0.52,1,0,0,1,3,3,0
symfony,13808,1,0.52,4,2.83,0,1,5,1211,0
symfony,20995,1,0.35,0,14.31,0,0,0,0,0
symfony,5467,0,0.9,22,0.51,0,1,95,78,0
symfony,17659,0,0.78,2,0.35,1,0,3,1,1
symfony,2096,1,0.84,1,0.64,0,1,1,0,0
symfony,8920,0,0.44,1,0.05,1,1,3,3,0
symfony,20586,1,0.07,3,45.96,0,1,62,0,0
symfony,1988,1,0.62,1,0.18,0,1,1,2,0
symfony,6603,1,0.42,2,0.35,0,1,33,3,0
symfony,2151,0,0.67,0,12.49,0,0,0,0,0
symfony,21047,1,0.5,4,2.92,0,1,4,4,0
symfony,5266,1,0.62,0,0.33,4,0,0,0,0
symfony,1956,1,0.88,0,1.13,2,0,0,0,1
symfony,17211,0,0.77,0,0.67,0,0,0,0,0
symfony,4476,0,0.8,0,0.95,8,0,0,0,0
symfony,19766,0,0.67,1,1.09,0,1,1,1,0
symfony,9170,0,0.25,11,0.3,0,2,145,119,0
symfony,305,1,0.63,1,0.05,0,1,0,9,0
symfony,23005,0,0.37,4,0.18,0,1,12,8,0
symfony,13561,0,0.88,1,1.39,0,1,4,0,0
symfony,10719,0,0.66,0,2.48,0,0,0,0,0
symfony,5248,1,0.54,0,0.12,0,0,0,0,1
symfony,6795,0,0.5,1,0.15,0,1,3,0,0
symfony,20223,0,0,2,20.96,10,0,27,0,1
symfony,3970,1,0.69,2,0.03,0,1,44,7,0
symfony,17703,0,0.56,1,4.37,0,2,2,0,0
symfony,7079,0,0.67,2,2.21,0,1,16,10,0
symfony,4860,1,0.79,4,0,0,2,34,5,0
symfony,15445,0,0.88,1,0,0,0,1,1,1
symfony,6856,1,0,1,1.53,0,1,7,5,0
symfony,3615,1,0.9,1,372.3,0,1,1,1,0
symfony,17037,0,0.37,1,4.64,1,1,22,0,0
symfony,16340,0,0.14,0,2.05,3,0,0,0,0
symfony,12727,1,0.52,2,0.04,0,1,8,1,0
symfony,15088,0,0.83,2,251.35,0,0,0,0,1
symfony,12067,0,0,7,262.61,0,4,73,0,0
symfony,21035,1,0.78,70,211.78,0,1,362,76,0
symfony,5901,0,0.67,1,0.82,0,1,0,2,0
symfony,14993,0,0.87,1,0.09,0,1,25,1,0
symfony,2278,1,0.52,0,0,0,0,0,0,0
symfony,13086,0,0.35,1,7.82,4,0,28,0,1
symfony,11267,1,0.53,0,0.73,1,0,0,0,0
symfony,17195,1,0.17,0,0.01,0,0,0,0,0
symfony,7120,0,0,0,1.45,0,0,0,0,0
symfony,11251,0,0.75,1,1.61,0,1,4,0,0
symfony,14082,0,0.45,2,0,0,0,227,8,1
symfony,15621,0,0,1,0.06,0,1,36,26,0
symfony,3966,1,0.67,2,2.66,0,1,5,4,0
symfony,20978,0,0.78,5,199.9,0,1,178,7,0
symfony,1775,1,0.77,1,4.41,0,1,2,6,0
symfony,5374,1,0.6,1,0.3,0,1,3,3,0
symfony,16369,1,0.53,1136,0.01,1,483,3449,52735,0
symfony,17403,0,0.87,2,8.87,0,1,39,17,0
symfony,6373,0,0.78,0,0.09,0,0,0,0,1
symfony,2372,1,0.62,0,0.01,0,0,0,0,0
symfony,2782,0,0.62,7,9.82,0,2,10,10,0
symfony,15269,0,0.78,1,0.02,0,1,1,1,0
symfony,17354,1,0.88,4,0.61,0,1,10,10,0
symfony,6216,1,0.08,2,0.79,0,1,47,6,0
symfony,16775,0,0.25,0,0,0,0,0,0,1
symfony,9896,1,0.44,0,0,0,0,0,0,1
symfony,16295,0,0.66,2,13.41,0,0,20,2,1
symfony,21829,0,0.88,1,0.16,0,1,11,2,0
symfony,577,1,0.88,3,0,1,0,7,5,1
symfony,4935,0,0.56,31,178.98,0,17,372,33,0
symfony,12148,0,0.38,54,11.08,10,0,5677,444,1
symfony,19304,1,0.83,2,75.53,0,1,49,0,0
symfony,657,0,0,15,0,0,0,18,57,1
symfony,4324,1,0.56,0,3.95,0,0,0,0,0
symfony,541,1,0.32,1,0,0,0,3,1,1
symfony,7064,0,0,3,66.75,9,1,101,0,0
symfony,21368,1,0.35,10,26.54,7,1,183,40,0
symfony,7829,0,0.55,1,0.01,0,1,4,0,0
symfony,11065,1,0.34,1,0,0,1,1,1,0
symfony,4283,1,0.29,3,0.67,0,1,189,13,0
symfony,16869,0,0.37,0,1.08,0,0,0,0,1
symfony,5958,1,0.66,112,0.8,0,1,209,747,0
symfony,16555,1,0.88,0,0,1,0,0,0,0
symfony,912,1,0.78,1,0.02,2,0,26,14,1
symfony,9345,0,0.66,2,0.93,2,0,29,0,1
symfony,20787,0,0.78,2,7.01,3,0,22,0,1
symfony,18193,1,0.87,4,351.28,9,8,935,0,0
symfony,20552,0,0.56,2,0,0,3,49,2,0
symfony,20487,0,0.78,0,23.02,0,0,0,0,1
symfony,3999,1,0.33,1,0.01,1,1,1,1,0
symfony,4654,0,0.33,2,0.01,0,1,4,1,0
symfony,8324,0,0.34,2,1.95,0,2,5,20,0
symfony,13549,0,0.89,3,0.67,0,1,19,3,0
symfony,20666,0,0.38,1,0.97,0,1,2,2,0
symfony,15080,0,0.17,1,0,0,0,1,1,1
symfony,17364,1,0,1,1.29,0,1,1,5,0
symfony,5823,0,0.54,3,27.6,0,2,332,151,0
symfony,5216,1,0.64,2,72.25,7,4,22,4,0
symfony,21335,1,0.07,3,3.13,0,1,3,3,0
symfony,22002,1,0.38,1,0,0,1,15,1,0
symfony,12749,1,0.53,1,0,0,1,2,0,0
symfony,978,1,0.7,0,0,0,0,0,0,0
symfony,6945,1,0.4,0,0,0,0,0,0,0
symfony,1681,0,0,1,0,0,1,6,6,0
symfony,16916,0,0.52,4,9.65,0,1,11,13,0
symfony,18101,1,0.56,2,5.03,0,1,23,24,0
symfony,13939,0,0,0,0.93,0,0,0,0,0
symfony,21975,0,0.37,2,0.06,0,0,40,1,1
symfony,5003,1,0.33,3,0,0,1,104,20,0
symfony,15685,1,0.5,19,2.54,0,1,15,253,0
symfony,21742,1,0.64,803,0,0,575,28458,5869,0
symfony,22164,0,0.87,2,0.02,0,1,11,14,0
symfony,9452,1,0.5,2,52.57,0,0,47,0,1
symfony,14102,1,0.78,1,5.21,0,3,1,1,0
symfony,13161,1,0.14,3,0.42,0,1,4,4,0
symfony,18495,1,0.2,6,1.66,0,1,48,217,0
symfony,22094,0,0.78,2,0,0,1,9,0,0
symfony,20642,0,0.83,1,116.52,0,1,7,1,0
symfony,20243,1,0,1,0.01,0,1,1,0,0
symfony,9792,1,0.77,7,1.97,0,1,127,91,0
symfony,12228,0,0.87,0,0,0,0,0,0,1
symfony,16403,1,0.77,13,12.32,17,2,115,18,0
symfony,5170,0,0,0,0,2,0,0,0,1
symfony,10709,0,0.78,0,0,0,0,0,0,1
symfony,15995,0,0,3,1.48,5,2,4,2,0
symfony,3846,1,0.58,6,257.8,0,1,157,18,0
symfony,11703,1,0,11,11.54,0,2,55,47,0
symfony,7247,1,0.83,4,22.83,3,0,16,151,1
symfony,20507,0,0.52,3,3.64,2,2,4,5,0
symfony,15676,1,0.19,2,25.05,4,4,7,1,0
symfony,14053,0,0,2,0.01,0,0,176,1,1
symfony,9066,0,0,1,0.25,0,1,0,6,0
symfony,9532,1,0.77,0,0.18,0,0,0,0,0
symfony,6021,0,0,0,8.84,0,0,0,0,0
symfony,3978,1,0.36,1,0,0,1,1,1,0
symfony,2652,1,0.83,0,0.52,3,0,0,0,1
symfony,9178,1,0.83,2,176.69,0,5,13,4,0
symfony,10056,1,0.48,1,0,0,0,36,0,1
symfony,14751,0,0,6,2.38,12,4,107,18,0
symfony,10750,0,0.83,3,1.64,0,1,4,4,0
symfony,4577,1,0.77,1,4.98,7,2,11,1,0
symfony,15738,0,0.88,32,15.74,0,0,0,0,1
symfony,16614,0,0.88,0,0,0,0,0,0,0
symfony,21023,0,0.88,1,0.11,0,1,39,0,0
symfony,12720,0,0.88,1,35.08,0,1,13,0,0
symfony,7941,0,0.62,0,0.28,0,0,0,0,0
symfony,3475,1,0.62,1,7.07,2,1,2,1,0
symfony,7436,1,0,0,0.01,0,0,0,0,1
symfony,11758,1,0.83,1,0.3,0,1,1,1,0
symfony,943,0,0.67,1,0.13,0,1,7,2,0
symfony,1724,0,0.88,9,0.83,0,0,56,26,1
symfony,9916,0,0.76,1,0.05,0,1,101,0,0
symfony,6212,0,0.67,4,35.99,0,2,66,2,0
symfony,14800,0,0.25,0,4.29,0,0,0,0,0
symfony,5914,0,0.46,0,0.02,0,0,0,0,0
symfony,458,1,0.64,0,0.74,0,0,0,0,0
symfony,985,1,0.69,0,0.04,0,0,0,0,0
