project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
zendframework,4883,0,0,1,25.17,0,1,161,160,0
zendframework,6237,1,0.39,2,0.3,0,1,3,3,0
zendframework,2269,1,0.34,0,0.4,0,0,0,0,0
zendframework,6224,0,0,0,83.16,4,0,0,0,0
zendframework,2961,0,0.23,1,0.68,0,0,0,1,1
zendframework,2076,1,0.46,0,0.01,0,0,0,0,0
zendframework,7461,0,0.44,9,8.79,0,2,24,23,0
zendframework,1313,1,0.41,4,0.92,0,3,47,69,0
zendframework,5480,0,0.39,2306,48.97,0,0,76619,76619,1
zendframework,2995,0,0.49,13,10.28,20,15,1094,7,0
zendframework,35,0,0.68,441,2.84,0,130,4842,2339,0
zendframework,6824,0,0,2,605.9,3,3,28,10,0
zendframework,1647,1,0.55,0,0.01,0,0,0,0,0
zendframework,248,0,0,0,2.99,0,0,0,0,1
zendframework,6130,0,0.39,88,0.24,0,4,127,134,0
zendframework,1878,0,0.55,3,0.12,0,0,23,2,1
zendframework,6907,0,0,0,5.24,0,0,0,0,0
zendframework,2069,1,0.75,0,0.3,0,0,0,0,0
zendframework,1914,1,0.42,0,5.86,0,0,0,0,0
zendframework,1408,1,0.41,6,0.12,0,4,302,69,0
zendframework,2001,1,0.53,2,0.15,0,1,13,0,0
zendframework,7011,1,0.44,1,0.06,0,1,8,8,0
zendframework,1569,1,0.68,12,4.95,0,1,20,20,0
zendframework,780,0,0.49,1,0,1,1,15,7,0
zendframework,118,0,0.49,0,4.09,0,0,0,0,0
zendframework,5464,0,0.39,1,0.14,0,1,0,1,0
zendframework,1794,0,0.42,9,0.82,0,0,290,34,1
zendframework,744,1,0.54,0,11.71,0,0,0,0,0
zendframework,6805,0,0,0,1.62,0,0,0,0,1
zendframework,4623,1,0.33,2,0.05,0,3,38,1,0
zendframework,3930,1,0.33,0,10.04,0,0,0,0,0
zendframework,488,0,0.41,1,0.17,1,1,1,1,0
zendframework,3573,0,0,0,0,0,0,0,0,0
zendframework,2137,0,0.55,3,0.22,0,0,15,5,1
zendframework,737,1,0.5,1,0.25,0,1,2,0,0
zendframework,3610,0,0.23,1,2.32,1,0,1,1,1
zendframework,481,0,0.25,0,0.98,2,0,0,0,1
zendframework,5251,0,0.14,277,0,0,194,8977,2789,0
zendframework,5481,0,0.43,1,178.33,3,1,2,2,0
zendframework,6575,0,0.54,0,99.87,0,0,0,0,0
zendframework,2245,1,0.42,2,2.26,0,1,28,10,0
zendframework,3868,0,0,0,0.18,0,0,0,0,1
zendframework,4575,0,0.42,112,99.34,8,33,2067,4298,0
zendframework,2873,1,0.32,0,0.23,0,0,0,0,0
zendframework,1763,1,0.83,6,0.01,0,1,122,0,0
zendframework,4145,0,0.49,5,14.16,0,0,226,5,1
zendframework,787,0,0,0,26.99,1,0,0,0,0
zendframework,3298,0,0,1,6.94,1,1,1,0,0
zendframework,2088,1,0.5,2,0.36,0,4,5,1,0
zendframework,4830,1,0.67,0,0.87,0,0,0,0,0
zendframework,3344,0,0.5,0,0.19,2,0,0,0,1
zendframework,5920,0,0,1,1.48,1,1,4,1,0
zendframework,2777,0,0,0,0.19,0,0,0,0,0
zendframework,7301,0,0.21,3,2.45,1,3,68,0,0
zendframework,7123,0,0,0,279.91,3,0,0,0,0
zendframework,1143,1,0.75,0,2.52,0,0,0,0,0
zendframework,2325,0,0.58,2,4.37,0,0,27,8,1
zendframework,7361,1,0.43,1,43.06,0,1,2,0,0
zendframework,203,0,0,0,0.33,0,0,0,0,0
zendframework,5278,0,0.75,0,0.01,0,0,0,0,1
zendframework,1150,1,0.68,43,0.99,0,1,87,103,0
zendframework,7237,0,0.43,1,0,0,0,4,3,1
zendframework,269,0,0.04,0,33.95,2,0,0,0,1
zendframework,727,1,0.55,73,0.14,0,1,3772,716,0
zendframework,1255,1,0.7,1,0.01,0,2,2,1,0
zendframework,1949,0,0.71,0,2.68,0,0,0,0,0
zendframework,5110,0,0,5,2.78,0,2,54,3,0
zendframework,2157,0,0,1,3.23,0,1,25,3,0
zendframework,4932,0,0,0,0.06,0,0,0,0,0
zendframework,3474,1,0.39,1,1.68,0,1,2,2,0
zendframework,876,1,0.41,1,2.75,0,1,3,3,0
zendframework,5451,0,0.07,0,0.2,1,0,0,0,1
zendframework,3693,0,0.33,8,35.21,0,0,193,52,1
zendframework,2,0,0,0,2.83,0,0,0,0,0
zendframework,1884,0,0.57,4,0.08,0,0,203,7,1
zendframework,3097,1,0.39,1,0.63,0,1,0,2,0
zendframework,534,0,0.56,1,1.52,1,1,1,1,0
