pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes
6082,0,0,1,2.44,0,0,1,1,1
6065,0,0,0,255.83,0,0,0,0,1
5942,0,0,1,0.27,0,0,4,0,1
5922,0,0,1,0,0,0,50,37,1
5878,0,0,1,0.11,0,0,4,0,1
5837,0,0,1,101.92,0,0,1,1,1
5741,0,0,1,0.53,0,0,8,0,1
5712,0,0,2,573.87,0,0,14,0,1
5672,0,0,2,200.93,9,0,116,7,1
5646,0,0,2,7.89,0,0,207,16,1
5617,0,0,2,28.04,0,0,24,0,1
5433,0,0,2,58.3,0,0,12,0,1
5425,0,0,1,14.61,0,0,2,1,1
5293,0,0.4,0,25.8,0,0,0,0,1
5256,0,0,2,62.65,0,0,256,0,1
5231,0,0,2,315.17,3,0,21,3,1
5156,0,0,1,8.03,0,0,5,5,1
5050,0,0,2,1.84,0,0,12,1,1
5019,0,0,1,252.51,1,0,15,11,1
5011,0,0,2,0.01,0,0,39,2,1
4975,0,0,1,4.77,0,0,17,0,1
4972,0,0,1,801.25,0,0,1,0,1
4968,0,0,1,0.44,0,0,0,0,1
4967,0,0,0,5.03,0,0,0,0,1
4965,0,0,0,5.21,0,0,0,0,1
4964,0,0,3,3.99,0,0,6,6,1
4963,0,0,1,0.93,0,0,0,0,1
4959,0,0,11,0.99,2,0,438,76,1
4956,0,0,2,7.67,0,0,50,1,1
4911,0,0,0,0.25,0,0,0,0,1
4894,0,0,2,1.09,0,0,19,5,1
4809,0,0,1,1.75,0,0,3,8,1
4757,0,0,1,64.08,2,0,6,0,1
4696,0,0,2,0.02,2,0,6,1,1
4660,0,0,3,341.41,0,0,30,6,1
4647,0,0,1,1.21,0,0,1,1,1
4417,0,0.61,2,0.61,4,0,15,0,1
4415,0,0,4,30.72,7,0,6,6,1
4411,0,0,5,8.14,0,0,41,10,1
4377,0,0,2,4.62,2,0,21,3,1
4293,0,0,2,109.69,0,0,37,7,1
4264,0,0,0,732.98,0,0,0,0,1
4191,0,0,602,176.87,0,0,33483,17066,1
4119,0,0,0,2.98,0,0,0,0,1
4067,0,0,2,348.93,0,0,13,0,1
3998,0,0,0,0.04,0,0,0,0,1
3848,0,0,2,109.94,0,0,134,4,1
3802,0,0,2,95.04,0,0,79,4,1
3736,0,0,0,38.43,0,0,0,0,1
3646,0,0,2,4.32,0,0,10,2,1
3639,0,0.33,0,44.65,0,0,0,0,1
3518,0,0,0,0.27,0,0,0,0,1
3483,0,0,0,18.76,0,0,0,0,1
3437,0,0,3,1.32,0,0,156,49,1
3372,0,0,0,12.85,0,0,0,0,1
3258,0,0.03,52,6.88,0,0,470,74,1
3206,0,0.5,0,355.04,5,0,0,0,1
3137,0,0,0,20,3,0,0,0,1
2967,0,0,4,4.57,1,0,199,87,1
2950,0,0,2,57.86,7,0,22,1,1
2949,0,0,0,28.79,0,0,0,0,1
2821,0,0.25,0,1.61,2,0,0,0,1
2737,0,0,0,54.83,2,0,0,0,1
2670,0,0,3,56.98,2,0,32,0,1
2574,0,0.33,0,150.83,0,0,0,0,1
2459,0,0,8,691.06,0,0,1044,699,1
2315,0,0,0,5.01,0,0,0,0,1
2245,0,0,0,15.01,0,0,0,0,1
2163,0,0,0,671.13,20,0,0,0,1
2148,0,0,2,1.93,0,0,10,2,1
2094,0,0,0,2.97,0,0,0,0,1
2058,0,0,3,2.16,7,0,91,32,1
1926,0,0,0,0.21,0,0,0,0,1
1841,0,0,1,82.45,0,0,1,1,1
1793,0,0,2,6.61,6,0,45,32,1
1788,0,0,2,7.16,1,0,83,60,1
1772,0,0,1,21.22,1,0,1,1,1
1758,0,0,1,15.63,1,0,9,1,1
1745,0,0,3,228.51,0,0,126,51,1
1685,0,0,0,0.05,0,0,0,0,1
1677,0,0,0,40.54,0,0,0,0,1
1661,0,0,8,129.97,0,0,892,110,1
1535,0,0,0,99.96,2,0,0,0,1
1264,0,0,2,104.66,0,0,72,7,1
1171,0,0,0,42.63,2,0,0,0,1
1046,0,0,0,0,0,0,0,0,1
929,0,0,0,226.12,0,0,0,0,1
572,0,0,2,7.77,2,0,37,2,1
546,0,0.26,174,38.83,0,0,8136,5265,1
16065,1,0.24,2,0.37,0,1,1,7,0
16064,1,0.24,8,12.14,0,1,48,8,0
16063,1,0.24,2,7.94,0,2,52,46,0
16062,1,0.5,0,13.77,0,0,0,0,0
16059,1,0.24,2,3.52,0,1,19,1,0
16056,0,0,1,0.82,0,1,1,1,0
16050,0,0,1,27.95,0,1,1,1,0
16046,1,0.43,6,2.5,0,3,95,20,0
16045,0,0.43,2,1.54,0,1,2,77,0
16043,1,0.24,1,3.97,0,1,26,0,0
16037,0,0,2,50.55,0,2,22,1,0
16036,1,0.43,1,6.21,0,2,14,0,0
16035,1,0.26,1,0.63,6,1,5,1,0
16031,0,0,2,2.59,4,3,8,17,0
16026,0,0,1,0.83,0,1,16,1,0
16025,1,0.43,2,4.98,0,4,47,14,0
16018,1,0.24,3,16.87,1,1,51,7,0
16017,0,0,1,2.65,0,1,7,0,0
16015,1,0.24,5,51.93,1,3,241,57,0
16014,0,0,1,0.15,0,1,1,0,0
16013,0,0,1,10.95,0,1,1,2,0
16010,1,0.26,2,11.41,0,1,89,16,0
16008,1,0.4,4,1.05,0,1,122,25,0
16005,1,0.43,1,38.06,0,1,34,1,0
16003,0,0,1,0.69,0,1,0,6,0
16001,0,0,1,11.27,0,1,9,0,0
15999,0,0,25,0.37,0,23,588,242,0
15997,0,0.02,444,17.69,0,5,14615,21218,0
15995,1,0.4,1,4.95,0,1,126,116,0
15991,1,0.43,2,0.71,0,1,69,43,0
15990,1,0.24,3,9.41,0,2,684,345,0
15988,1,0.43,1,0.11,0,1,1,1,0
15984,0,0.02,4,1.03,2,3,34,13,0
15983,0,0,2,61.87,0,1,4,4,0
15982,0,0,1,0,0,1,17,0,0
15978,1,0.43,2,0.03,0,1,19,19,0
15977,1,0.5,1,0.36,0,1,1,1,0
15975,0,0,1,1.6,0,1,1,1,0
15974,0,0,1,0.49,0,1,1,10,0
15973,0,0,1,0.18,0,1,7,10,0
15971,0,0.01,2,0.09,2,1,8,2,0
15970,0,0,0,0.11,0,0,0,0,0
15967,1,0.4,5,2.7,0,1,27,30,0
15966,1,0.4,2,1.3,0,1,124,71,0
15961,0,0,1,0.66,0,2,1,1,0
15958,1,0.24,3,47.96,0,1,152,107,0
15953,0,0,2,35.33,0,1,77,2,0
15949,1,0.24,1,10.97,0,3,544,219,0
15947,1,0.24,2,90.02,0,2,29,2,0
15946,0,0,1,0.41,0,1,1,1,0
15945,0,0.02,1,0.04,2,1,2,2,0
15942,0,0,1,68.94,0,1,5,1,0
15941,0,0,145,0.01,0,156,40062,2777,0
15940,1,0.43,4,1.36,0,3,371,38,0
15935,0,0,1,8.06,0,1,1,1,0
15934,0,0,1,1.29,0,2,10,2,0
15933,0,0,0,0.69,2,0,0,0,0
15932,0,0,0,0.19,0,0,0,0,0
15928,1,0.5,2,0.82,0,3,22,3,0
15922,1,0.43,5,3.02,2,4,363,112,0
15921,0,0,1,0.47,0,1,1,1,0
15919,0,0,1,0.82,0,1,0,8,0
15918,0,0,142,0.28,7,153,6329,2779,0
15917,0,0,1,1.41,0,1,0,8,0
15914,0,0.14,2,36.19,0,1,16,4,0
15911,1,0.4,21,13.3,0,3,91,160,0
15910,1,0.4,2,0.08,2,1,17,5,0
15908,0,0,2,0.25,0,1,6,1,0
15906,1,0.43,2,1.8,0,2,38,18,0
15903,1,0.5,0,0.2,0,0,0,0,0
15893,0,0,1,1.73,0,1,1,1,0
15892,1,0.4,4,6.98,0,1,24,39,0
15891,1,0.5,1,0.13,0,1,1,1,0
15885,1,0.5,1,3.82,0,4,20,1,0
15881,0,0.02,6,25.11,0,2,207,174,0
15879,0,0,1,0.26,0,1,6,6,0
15876,1,0.5,1,1.87,0,1,2,2,0
15872,0,0,8,53.09,0,1,62,4,0
15871,1,0.5,1,0.02,0,1,1,1,0
15870,1,0.4,1,0.02,0,1,0,6,0
15867,1,0.24,2,2.02,0,1,93,2,0
15863,0,0,1,0,0,2,1,1,0
15862,0,0,1,1.03,0,1,1,1,0
15859,0,0,139,0.02,0,135,5893,2496,0
15858,1,0.24,3,6.95,0,3,114,159,0
15857,0,0,1,0.02,0,1,13,0,0
15854,1,0.24,2,7.92,10,1,100,7,0
15853,0,0,1,27.24,0,1,1,0,0
15851,1,0.4,3,0.24,0,1,3,7,0
15846,0,0.4,2,4.93,0,2,41,50,0
15845,1,0.43,1,2.02,0,3,64,24,0
15844,1,0.43,2,1.96,0,2,23,13,0
15843,0,0.4,4,4.96,0,1,7,7,0
15842,1,0.24,3,5.99,0,1,9,6,0
15841,1,0.24,1,5.99,0,1,2,3,0
15840,1,0.24,1,6.02,0,1,13,20,0
15839,1,0.24,1,0.22,0,1,1,1,0
15836,1,0.24,2,6.99,0,2,28,3,0
15829,0,0,1,2.82,0,1,1,1,0
15828,1,0.5,1,4.85,0,6,38,0,0
15827,0,0,1,6.12,0,3,3,2,0
15826,0,0,1,2.95,0,1,1,1,0
15825,0,0.14,1,3.14,0,1,1,1,0
15824,1,0.43,1,5.74,0,1,36,27,0
15822,0,0,1,3.66,0,1,2,0,0
15819,1,0.4,1,6.78,0,1,10,0,0
15817,1,0.5,0,0.12,0,0,0,0,0
15811,0,0,0,0.01,0,0,0,0,0
15810,0,0,1,0.01,0,1,1,1,0
15809,0,0,2,0.09,2,2,3,3,0
15807,0,0,1,0.04,0,1,1,1,0
15803,0,0,0,0,0,0,0,0,0
15800,0,0,0,1.88,0,0,0,0,0
15796,0,0,1,0,0,1,1,1,0
15795,0,0,1,0.01,0,1,1,1,0
15792,0,0,2,3.91,0,2,7,1,0
15782,0,0.4,4,8.71,0,1,5467,5739,0
15771,1,0.5,1,0.63,0,1,0,5,0
15770,0,0,2,2.27,0,1,27,7,0
15767,0,0.4,2,1.86,0,2,49,24,0
15765,1,0.5,1,6.39,0,2,78,5,0
15764,0,0,1,0,1,1,1,1,0
15763,0,0,1,0.18,0,1,21,24,0
15762,1,0.43,5,0.78,0,2,11,67,0
15761,1,0.43,5,13.72,1,4,3,1154,0
15757,0,0,1,1.06,1,1,5,5,0
15754,0,0,1,1.25,0,2,4,4,0
15752,1,0.26,2,0.37,1,1,13,8,0
15750,0,0,1,2.49,1,1,2,2,0
15749,0,0.26,2,0.13,9,6,115,87,0
15744,0,0,1,0.9,0,2,1,1,0
15743,0,0,1,12.39,3,1,3,0,0
15739,0,0,0,0.01,0,0,0,0,0
15736,0,0,2,11.26,0,2,47,8,0
15735,0,0,1,28.05,7,6,251,181,0
15730,0,0,1,0.71,0,1,0,1,0
15729,1,0.5,1,0.9,1,1,2,2,0
15728,0,0,1,8.49,1,1,2,2,0
15727,0,0,1,8.54,1,1,7,7,0
15726,0,0,1,8.56,0,1,1,1,0
15724,0,0,3,23.1,3,6,24,7,0
15714,0,0,1,4.02,7,1,1,1,0
15713,0,0,1,0.5,0,2,8,3,0
15711,0,0,1,0.91,0,1,1,1,0
15704,0,0.11,15,21.27,0,3,45,45,0
15699,1,0.26,3,14.23,0,1,50,4,0
15693,0,0,2,145.66,0,1,22,0,0
15691,0,0.4,5,0.72,0,2,8,8,0
15689,1,0.43,1,0.08,0,1,14,0,0
15687,0,0,1,0,0,1,5,0,0
15686,0,0,2,0.93,0,1,16,3,0
15682,0,0.02,2,3.42,0,1,15,6,0
15680,0,0.02,3,0.01,0,1,7,26,0
15678,0,0,2,0.04,0,1,40,0,0
15676,1,0.43,2,5.01,0,2,39,12,0
15673,0,0,1083,0,0,973,107915,18183,0
15672,0,0,3,0.13,0,1,4,3,0
15671,0,0,1,0.06,0,1,1,1,0
15670,1,0.43,9,13.12,6,2,196,105,0
15669,0,0,1,0.08,0,1,1,1,0
15668,0,0,1,0.63,0,1,7,7,0
15665,1,0.4,1,0.01,0,1,2,17,0
15664,1,0.4,2,0.08,0,1,1,26,0
15663,1,0.4,1,0.02,0,1,5,5,0
15662,1,0.4,1,0.03,0,1,40,30,0
15660,0,0.11,1,7.58,0,2,3,1,0
15658,0,0,1,0.1,0,1,1,0,0
15649,0,0,81,0.06,0,67,3941,1754,0
15646,1,0.11,1,0.66,3,1,3,3,0
15638,0,0.26,176,0.75,7,2,983,985,0
15637,0,0,2,11.26,0,2,41,0,0
15634,0,0,1,14.22,0,1,5,5,0
15633,0,0.11,2,6.01,0,4,21,0,0
15632,1,0.43,2,5.8,0,4,35,1,0
15631,0,0.02,2,10.19,0,1,32,34,0
15628,0,0,2,15.95,0,4,78,10,0
15627,0,0,2,7.97,7,3,14,2,0
15626,0,0,3,90.86,1,6,29,18,0
15621,0,0,0,0.06,0,0,0,0,0
15620,0,0,0,0.01,0,0,0,0,0
15616,0,0,1,0.18,7,1,2,2,0
15610,0,0,2,0.05,0,2,3,4,0
15608,0,0,58,0.38,0,53,3209,1459,0
15605,0,0.11,2,5.77,0,8,24,1,0
15604,0,0,1,0.2,0,1,2,1,0
15601,1,0.26,2,0.05,0,1,22,9,0
15600,0,0.02,2,0.05,0,1,242,218,0
15597,0,0,3,6.85,0,1,20,1,0
15594,0,0.11,0,0.4,0,0,0,0,0
15592,1,0.33,0,170.78,0,0,0,0,0
15591,0,0.33,0,0,3,0,0,0,0
15587,0,0.02,6,0.82,0,2,159,12,0
15579,0,0,1,0.03,0,1,1,1,0
15577,0,0,0,0.66,0,0,0,0,0
15575,1,0.5,1,0.92,0,2,2,4,0
15573,0,0,6,0.09,0,1,6,6,0
15571,0,0.02,2,0.1,0,1,29,4,0
15570,0,0,1,0.03,0,1,2,2,0
15562,0,0,1,0.4,0,1,1,1,0
15561,0,0.02,4,10.27,0,2,124,42,0
15543,0,0,1,0.34,1,1,2,2,0
15542,0,0.26,1,0.01,0,1,1,1,0
15538,0,0,2,1.14,5,1,17,1,0
15537,0,0,5,20.95,0,3,52,7,0
15535,0,0,0,8.74,0,0,0,0,0
15532,0,0,2,0.31,0,1,36,1,0
15531,0,0,1,0.1,0,1,1,0,0
15529,0,0,1,0.01,1,1,1,1,0
15528,0,0,1,0.34,0,2,11,9,0
15527,0,0,2,1.84,0,1,95,40,0
15526,0,0,1,0.02,4,1,2,1,0
15524,0,0,1,3.06,2,1,71,0,0
15522,0,0,2,0.45,0,2,44,32,0
15521,0,0,0,0.55,5,0,0,0,0
15520,0,0,1,0.69,1,1,1,1,0
15518,0,0,1,1.08,6,2,1,1,0
15517,0,0,1,1.12,0,1,7,7,0
15514,0,0.02,6,39.54,0,10,230,119,0
15513,1,0.02,2,0.04,0,1,10,34,0
15512,0,0,1,0.27,4,1,7,5,0
15507,0,0,1,0,0,1,4,4,0
15506,0,0.02,2,15.42,0,2,31,3,0
15503,0,0,0,0.05,1,0,0,0,0
15501,0,0.02,2,0.51,0,1,27,1,0
15493,0,0.02,3,1.07,0,3,705,669,0
15486,0,0,1,1.94,0,2,2,4,0
15485,0,0,1,1.07,0,1,1,1,0
15483,0,0.02,16,47.35,0,3,213,166,0
15480,0,0,1,0.07,0,1,2,1,0
15478,0,0.02,2,11.14,0,2,98,9,0
15475,0,0.02,2,0.29,12,3,16,5,0
15471,0,0.02,1,27.56,0,1,222,157,0
15470,0,0,581,0.01,0,389,152487,33413,0
15468,0,0.02,2,2.57,0,2,17,1,0
15465,0,0,0,0.12,0,0,0,0,0
15460,1,0.26,10,60.03,0,1,42,42,0
15459,1,0.43,3,1.28,0,1,131,11,0
15458,0,0.02,1,0.08,0,1,54,14,0
15456,1,0.43,2,1.84,2,3,124,6,0
15452,0,0.02,1,0.07,2,1,12,2,0
15451,0,0,1,1.01,0,1,29,0,0
15448,1,0.43,2,1.68,0,1,8,1,0
15445,1,0.43,8,99.69,0,1,23,39,0
15442,0,0.09,6,1.08,0,1,11,11,0
15441,0,0.09,2,1.42,0,1,25,0,0
15440,0,0.09,1,1.43,0,1,2,0,0
15438,0,0.02,1,1.54,0,2,2,2,0
15435,1,0.26,69,3.94,0,15,6998,26946,0
15434,1,0.02,2,0.03,0,2,69,3,0
15433,0,0,9,75.82,3,1,189,24,0
15431,0,0,1,0.19,0,1,2,0,0
15429,1,0.33,1,0.17,0,1,1,1,0
15428,0,0,2,7.44,0,1,40,4,0
15427,1,0.33,1,0.01,0,1,13,5,0
15424,0,0.02,2,15.69,0,2,84,8,0
15421,0,0,1,0.21,0,1,1,0,0
