pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes
3302,0,0.5,2,0.22,0,1,17,4,0
15119,0,0.48,2,0,0,0,3,3,1
16460,0,0,3,24.07,0,0,43,1,1
7706,1,0.44,45,1.46,9,0,178,212,1
16786,0,0,1,5.74,3,1,285,109,0
10894,0,0.38,7,4.95,0,1,86,1,0
425,1,0.87,4,0.99,5,0,20,16,1
21665,1,0.5,2,0.92,0,2,52,0,0
7852,1,0,0,140.97,0,0,0,0,0
8620,0,0.5,0,0,0,0,0,0,0
2276,1,0.64,0,0,1,0,0,0,0
18131,1,0.55,0,0.06,0,0,0,0,0
577,1,0.88,3,0,1,0,7,5,1
15019,0,0.44,7,0.07,0,0,180,31,1
188,1,0.66,0,0.18,0,0,0,0,0
15200,0,0.5,29,153.94,0,0,353,65,1
17748,1,0.52,1,0.08,0,1,0,10,0
156,0,0,0,4.37,0,0,0,0,0
790,1,0.87,0,527.96,17,0,0,0,1
4335,1,0.69,8,31.25,0,1,161,35,0
5542,1,0,1,0.3,0,1,4,4,0
18036,1,0.52,1,24.61,0,6,6,3,0
18069,1,0.87,3,50.32,0,1,114,3,0
5815,0,0,2,0.02,0,1,0,3,0
14967,1,0.4,3,5.49,19,4,70,6,0
9641,0,0.15,2,0.01,0,2,117,13,0
14636,1,0.29,2,1.89,15,1,29,14,0
22585,0,0.77,3,0.76,0,1,16,0,0
18928,0,0.55,1,0.43,0,1,3,0,0
21376,1,0.87,5,21.63,9,6,485,0,0
12017,1,0.33,2,0.71,0,1,10,13,0
14593,0,0.17,1,11.39,0,1,1,1,0
17995,1,0,39,0.37,2,2,128,0,0
23222,0,0.87,1,0.79,0,1,1,1,0
17253,0,0,1,10.1,0,3,1,1,0
12031,1,0.87,2,0.25,0,1,9,1,0
20376,1,0.33,2,0.59,1,1,13,1,0
20053,1,0,7,283.99,0,3,708,0,0
4679,1,0.43,3,0.08,0,1,97,17,0
16207,1,0.89,11,0.01,0,1,38,46,0
9159,1,0.55,2,0.36,1,2,17,0,0
4408,1,0.33,1,0.01,0,1,1,1,0
17276,1,0.63,2,0.05,0,1,13,15,0
12725,0,0.22,2,67.8,3,1,16,1,0
9452,1,0.5,2,52.57,0,0,47,0,1
14167,1,0.88,2,0,0,1,33,33,0
18230,1,0.55,1,2.52,0,1,16,9,0
22664,1,0.77,2,3.9,0,1,23,8,0
21592,1,0.78,6,0.96,0,2,90,20,0
18426,0,0.75,2,0.02,0,0,5,1,1
17753,1,0.87,1,1.66,0,1,6,0,0
11336,0,0.3,1,0.66,0,1,11,0,0
4979,1,0,4,0.8,0,3,72,3,0
8355,0,0.77,1,0.04,0,1,1,1,0
21527,0,0.88,3,1.07,0,1,58,10,0
7599,0,0.38,0,0.17,1,0,0,0,1
353,1,0.87,1,0.01,1,0,4,1,1
18528,0,0.83,1,0,0,0,157,0,1
22988,1,0.78,3,1.93,0,1,9,4,0
15200,0,0.5,29,153.94,0,0,353,65,1
4995,1,0.67,2,77.17,0,1,18,0,0
16679,1,0.88,2,0.34,0,1,9,19,0
11475,0,0,2,1.76,0,1,26,1,0
14412,0,0.77,1,1.64,0,0,3,2,1
15172,1,0,3,24.42,0,2,24,0,0
21382,1,0.55,1,0.11,0,1,0,3,0
18654,0,0.83,2,0.03,0,0,57,7,1
14673,1,0.44,25,129.38,0,24,1932,3,0
18544,1,0.37,9,0.97,0,1,43,19,0
13420,1,0.25,2,0.86,0,1,48,40,0
10425,1,0,5,0.41,0,1,211,3,0
813,1,0.25,2,0.01,0,1,16,3,0
848,1,0.37,0,0.02,2,0,0,0,1
8018,1,0.9,4,0.19,0,1,34,2,0
10201,0,0.6,5,15.06,0,1,276,108,0
2692,0,0.67,0,0.01,0,0,0,0,0
14585,0,0.88,0,3.96,0,0,0,0,0
9452,1,0.5,2,52.57,0,0,47,0,1
11791,0,0.71,3,1.63,0,1,31,6,0
16775,0,0.25,0,0,0,0,0,0,1
2590,1,0.64,5,0.41,0,1,204,0,0
22211,0,0.87,6,0.32,0,1,15,10,0
4040,1,0.64,1,0.02,0,1,9,2,0
17532,0,0,11,0.63,0,3,123,3,0
2302,1,0.73,0,0.01,0,0,0,0,0
2030,1,0.4,1,0.06,0,1,6,7,0
5566,1,0.52,6,22.84,10,0,75,1,1
17659,0,0.78,2,0.35,1,0,3,1,1
17118,1,0.87,2,0.08,0,1,6,29,0
3991,1,0.64,0,0.35,0,0,0,0,0
8287,1,0,1,0.92,0,1,22,0,0
18298,0,0.83,3,2.82,0,1,4,4,0
5982,1,0.89,2,0.67,0,1,7,0,0
13434,1,0.5,2,0.19,0,1,5,1,0
632,1,0.9,3,0.32,0,1,7,7,0
22526,1,0.66,4,0.47,0,1,33,1,0
5993,0,0.83,2,32.23,0,1,13,3,0
14409,0,0.77,1,0.44,0,0,1,1,1
4078,1,0.78,1,0.01,0,0,6,1,1
9581,0,0.83,1,35.71,1,1,2,1,0
4698,0,0.89,0,115.63,8,0,0,0,0
17370,0,0.77,0,0.01,1,0,0,0,1
11383,1,0.78,45,10.47,0,2,46,45,0
19139,0,0,7,0.08,3,0,530,129,1
13722,0,0.83,1,0.16,0,1,3,0,0
21634,1,0.88,1,0.1,0,1,1,0,0
5941,0,0.6,2,0.08,0,1,104,3,0
13305,1,0.88,25,0.13,0,1,175,27,0
21310,1,0,1,0.05,0,1,2,2,0
5976,1,0.89,1,0.05,0,1,13,12,0
13602,1,0.88,0,0,0,0,0,0,0
14973,0,0.44,9,5.15,5,1,189,4,0
6106,0,0.62,0,0.88,0,0,0,0,0
3168,1,0.23,0,0.04,3,0,0,0,0
11352,0,0.89,1,15,0,1,1,1,0
4760,1,0.52,1,0,0,0,7,9,1
1105,1,0.82,2,0.43,0,2,15,1,0
17738,1,0.54,5,16.58,0,10,75,5,0
12651,0,0,1,16.02,0,3,9,0,0
888,1,0.48,0,7.32,1,0,0,0,1
19635,0,0.33,1,0.01,0,1,4,0,0
23023,1,0.78,4,50.83,0,7,115,1,0
17588,1,0.72,2,4.32,0,1,2,2,0
8339,0,0.9,1,1.35,0,4,20,2,0
6895,0,0.44,2733,0.1,1,1,220245,220254,0
3808,1,0.61,1,0.49,0,1,1,0,0
8440,0,0.25,2,0.15,0,1,4,6,0
6372,1,0.36,0,0.01,0,0,0,0,0
51,1,0.56,1,0,0,1,1,1,0
441,1,0.79,9,4.21,0,3,50,26,0
3747,0,0.89,3,0.55,0,1,4,2,0
1899,1,0.78,4,0.64,5,0,11,4,1
18257,1,0.88,1,9.52,0,1,16,9,0
577,1,0.88,3,0,1,0,7,5,1
17238,0,0.53,0,0.66,0,0,0,0,0
20956,1,0.88,1,0.82,1,1,6,6,0
19831,0,0.83,2,0,0,2,30,2,0
4572,1,0,1,14.74,0,1,16,0,0
12171,1,0.83,2,25.25,0,1,10,4,0
17465,0,0.77,69,0.5,0,1,0,72,0
11408,1,0.77,2,27.23,0,1,11,0,0
21058,1,0.78,1,34.21,0,1,4,0,0
15155,1,0.83,2,86.04,6,2,13,1,0
8122,1,0.57,0,0.07,0,0,0,0,0
5650,1,0.77,5,0.08,1,0,91,1,1
15651,0,0.25,0,1.02,0,0,0,0,0
19876,0,0.88,3,0,0,3,16,5,0
15119,0,0.48,2,0,0,0,3,3,1
22911,1,0.67,2,0.14,0,1,4,92,0
6349,1,0.33,3,0.98,0,6,149,1,0
19437,0,0.67,3,1.03,10,0,50,7,1
2384,1,0,1,13.28,0,1,5,3,0
1321,0,0.79,0,0.11,0,0,0,0,0
10751,0,0.83,1,0.39,0,1,20,0,0
16433,0,0.89,5,2.25,0,1,54,6,0
36,1,0.65,0,0.33,0,0,0,0,0
4001,1,0.44,1,0,0,1,1,1,0
7507,0,0.77,0,12.12,0,0,0,0,0
19568,0,0,13,9.06,0,1,373,215,0
11569,0,0,3,21.98,0,0,75,2,1
20691,1,0.54,2,2.64,0,3,11,0,0
20973,1,0.88,28,44.17,0,1,811,40,0
21798,1,0.78,1,0.01,0,1,12,3,0
4366,1,0.63,6,0.39,0,3,27,32,0
18402,1,0.68,4,2.17,0,1,9,9,0
21131,1,0.87,2,0.3,0,1,3,1,0
6826,0,0.9,0,0.01,1,0,0,0,0
13754,0,0.88,2,2.7,0,1,20,13,0
7399,0,0.44,2,35.29,0,2,96,3,0
8350,0,0,2,7.9,1,2,3,3,0
5471,1,0.9,8,25.12,0,4,287,89,0
23132,1,0.5,1,1.26,0,1,2,2,0
19623,0,0.72,3,0.26,0,1,29,18,0
822,1,0.52,1,1.66,0,1,1,1,0
15868,0,0.53,20,0.17,0,1,5,2285,0
11283,0,0.56,1,0.74,0,1,5,0,0
15738,0,0.88,32,15.74,0,0,0,0,1
363,0,0.88,0,0.01,1,0,0,0,1
7961,1,0.35,2,0.1,6,0,26,12,1
13136,0,0.2,2,144.5,11,1,373,8,0
13327,0,0.75,1,0.05,0,1,3,1,0
19122,1,0.67,1,0.01,1,1,1,2,0
18138,1,0.88,3,46.7,12,1,17,16,0
14053,0,0,2,0.01,0,0,176,1,1
1211,1,0.69,101,3.75,3,1,1673,1622,0
11278,0,0.56,5,11.14,29,9,184,266,0
18422,1,0.37,1,0.63,0,2,1,15,0
19090,1,0.36,2,2.74,0,1,29,4,0
3295,0,0.42,0,0.07,2,0,0,0,0
16715,0,0.27,20,0.74,0,1,9,755,0
17504,1,0,3,3.6,0,4,11,2,0
19144,1,0.88,2,0.77,2,1,15,1,0
7017,0,0.69,6,0.01,0,1,75,2,0
3394,0,0.77,1,0.13,1,0,65,0,1
2933,1,0.48,1,0.06,1,0,1,0,1
9013,1,0,1,0,0,1,1,1,0
15547,1,0.87,1,111.68,10,2,4,1,0
17134,1,0.68,4,31.43,0,4,27,18,0
21751,0,0,11,0,0,0,1786,163,1
6196,0,0.55,34,0.05,0,1,84,38,0
21678,0,0.43,1,0.43,0,1,1,1,0
11672,0,0.67,3,5.48,0,1,38,1,0
11883,1,0,4,388.3,13,9,110,30,0
15738,0,0.88,32,15.74,0,0,0,0,1
12648,0,0.33,1,0.13,0,0,8,0,1
19260,0,0.87,2,0.09,0,1,7,7,0
10613,1,0.87,0,0.01,0,0,0,0,1
18467,1,0,4,0.89,0,1,44,6,0
11641,1,0.89,0,2.4,8,0,0,0,0
11673,1,0,14,9.23,0,1,419,14,0
21726,1,0.11,2,155.06,0,3,8,0,0
631,1,0.33,0,4.79,0,0,0,0,1
352,1,0.52,0,0.74,0,0,0,0,0
13839,0,0.14,1,0.4,0,1,32,0,0
14634,1,0.63,26,1.96,0,1,24,848,0
16143,0,0.89,1216,13.11,9,0,4226,55938,1
20835,1,0.55,3,0.01,3,1,29,9,0
12198,1,0.83,2,22.98,0,2,9,12,0
16505,1,0.87,1,0.29,2,1,1,1,0
12286,1,0.29,0,0.04,0,0,0,0,0
8368,1,0.83,1,0.06,1,1,20,7,0
12002,1,0.33,1,0.65,0,2,6,0,0
14409,0,0.77,1,0.44,0,0,1,1,1
20681,1,0.77,4,79.07,2,4,98,9,0
5310,1,0.89,0,0.06,0,0,0,0,0
13659,0,0.83,0,0.06,2,0,0,0,0
13481,1,0.75,13,3.63,0,1,7,22,0
6854,1,0,1,0.03,0,1,1,3,0
386,1,0.88,1,0.07,1,0,8,3,1
13384,1,0.83,1,0.01,0,1,6,2,0
16190,1,0.89,78,0.02,0,1,167,73,0
15311,0,0.35,1,2.77,0,1,1,13,0
683,0,0.55,0,0.1,3,0,0,0,0
21826,1,0.07,3,0.28,0,1,22,1,0
18316,0,0,1,4.36,0,1,1,24,0
12918,0,0.14,1,1.02,1,1,6,0,0
13333,1,0.75,1,0.67,0,1,3,3,0
16653,0,0.25,0,0,0,0,0,0,1
11144,0,0.52,0,0.69,0,0,0,0,0
19956,0,0.78,0,1.69,0,0,0,0,1
10015,0,0.25,2,76.44,9,1,226,0,0
2875,1,0.61,0,304.43,7,0,0,0,0
11831,1,0.3,5,0.01,0,1,72,25,0
18333,1,0.78,9,482.32,0,10,719,1,0
8198,0,0.36,2,8.52,0,1,24,1,0
13348,1,0.17,0,6.97,0,0,0,0,0
3487,0,0,1,0.12,0,2,2,1,0
7264,0,0.69,1,1.34,0,1,0,5,0
1873,1,0.62,0,0.05,0,0,0,0,0
22866,1,0.78,5,1.28,0,1,39,16,0
18385,0,0,3,0.61,0,0,19,6,1
16774,0,0.29,1,4.15,0,1,16,0,0
20725,0,0.88,2,6.02,0,1,14,4,0
13086,0,0.35,1,7.82,4,0,28,0,1
17761,0,0.77,0,14.79,3,0,0,0,1
1590,1,0.4,0,0.18,0,0,0,0,0
18201,1,0.29,2,0.01,0,1,2,2,0
21975,0,0.37,2,0.06,0,0,40,1,1
17933,0,0.69,25,4.9,9,0,1830,0,1
1398,0,0.29,1,0.22,2,1,1,1,0
22311,0,0.88,2,0.05,0,1,5,3,0
12253,1,0,3,0.89,0,1,8,4,0
1886,1,0.5,0,11.63,1,0,0,0,0
22905,1,0.83,10,1.08,0,1,181,52,0
7500,0,0.69,4,10.73,0,1,113,24,0
23028,1,0.64,3,0.16,0,1,3,3,0
20297,0,0.38,1,0.01,0,1,1,1,0
5511,0,0.79,0,0.07,0,0,0,0,0
19512,1,0.33,1,0.63,0,1,2,2,0
353,1,0.87,1,0.01,1,0,4,1,1
15684,0,0,19,2.54,0,1,17,543,0
3655,0,0.66,1,2.68,4,1,12,0,0
15048,0,0.34,3,7.01,0,4,8,8,0
2971,0,0.4,1,0.39,0,1,1,1,0
5483,1,0.11,2,0.02,0,0,37,8,1
6685,1,0.25,0,0.04,0,0,0,0,0
7479,0,0.36,11,25.87,0,1,92,3,0
20214,1,0.88,2,0.84,0,3,82,5,0
1985,0,0.62,1,0.01,1,1,11,10,0
1393,1,0,1,0.06,0,1,5,4,0
15888,1,0.63,1,0.03,0,1,11,0,0
3095,0,0.38,5,462.8,0,6,268,18,0
23198,0,0.35,3459,0,0,6802,121468,92280,0
11569,0,0,3,21.98,0,0,75,2,1
18727,1,0.88,2,0.41,0,3,2,2,0
6722,1,0.75,0,0.34,0,0,0,0,0
1637,1,0.2,0,0.56,0,0,0,0,0
19108,0,0,1,0.59,4,0,73,0,1
23106,0,0.88,1,25.73,4,1,1,1,0
867,0,0.69,1,0.04,0,1,1,0,0
21474,0,0.4,11,8.04,0,1,260,114,0
19105,0,0.83,1,2.66,5,1,20,0,0
3196,0,0.38,0,1.56,0,0,0,0,0
10179,0,0.87,2,367.79,0,0,26,0,1
14234,0,0.13,0,0.17,2,0,0,0,0
4983,0,0.67,1,0.44,0,1,3,3,0
1039,1,0.62,0,0.1,3,0,0,0,0
10410,1,0.78,2,8.99,0,0,21,2,1
9467,1,0,4,1.45,0,1,9,9,0
12734,1,0.63,1,0.9,0,4,2,0,0
6430,0,0.09,0,7.87,0,0,0,0,0
1796,1,0.69,0,0.04,0,0,0,0,0
5248,1,0.54,0,0.12,0,0,0,0,1
4538,1,0.2,0,100.99,0,0,0,0,0
12374,0,0.66,0,0.32,0,0,0,0,0
14202,1,0.53,1,0.02,0,1,1,1,0
9823,0,0.79,1,9.33,6,4,68,52,0
4728,0,0.9,1,0.01,0,1,1,1,0
21472,1,0.88,6,0.01,0,1,6,6,0
6792,0,0.83,1,0.06,0,1,1,1,0
12545,1,0.08,0,275.12,0,0,0,0,0
14966,1,0.2,1,0.06,0,1,2,2,0
5650,1,0.77,5,0.08,1,0,91,1,1
10735,0,0.83,1,0.88,0,1,1,1,0
17544,1,0,1,0.71,0,1,1,0,0
4252,1,0.69,0,11.75,0,0,0,0,0
75,1,0.54,3,0.01,0,1,8,10,0
8303,1,0.78,0,1.23,5,0,0,0,1
2942,1,0.83,2,0.14,0,2,21,1,0
7667,1,0.77,2,0,0,1,10,1,0
9896,1,0.44,0,0,0,0,0,0,1
13320,0,0.89,0,8.08,0,0,0,0,0
1899,1,0.78,4,0.64,5,0,11,4,1
5566,1,0.52,6,22.84,10,0,75,1,1
6865,1,0.78,2,0.04,0,1,3,3,0
16842,0,0.88,0,13.57,0,0,0,0,0
12558,0,0.56,1,0.35,2,1,1,1,0
912,1,0.78,1,0.02,2,0,26,14,1
3496,0,0.9,1,0.09,0,3,9,2,0
23,1,0.82,0,0.62,0,0,0,0,0
937,1,0.63,1,0.48,0,1,1,1,0
19224,0,0.87,1,0.02,2,1,72,0,0
2351,1,0.55,2,0.35,0,1,4,0,0
9470,0,0.83,4,115.18,4,1,80,6,0
1469,1,0.54,0,5.54,0,0,0,0,0
3840,1,0.33,0,0.61,0,0,0,0,0
549,0,0.88,1,0.05,4,0,6,1,1
577,1,0.88,3,0,1,0,7,5,1
17650,0,0.88,3,0.04,0,1,26,94,0
10782,0,0.78,1,0.32,0,1,1,1,0
18532,1,0.55,1,0.14,0,1,6,13,0
13896,0,0.5,2,0.29,0,0,46,5,1
6423,0,0.88,0,1.13,0,0,0,0,1
8581,0,0.55,0,0.1,0,0,0,0,0
907,0,0.87,0,0,1,0,0,0,1
5502,1,0,0,21.03,0,0,0,0,0
5239,0,0.9,0,19.56,0,0,0,0,0
16827,1,0.88,0,193.05,14,0,0,0,0
7319,0,0,0,1.73,0,0,0,0,0
14539,1,0.33,0,133.02,9,0,0,0,0
1470,1,0.25,6,90.62,0,4,60,10,0
1059,1,0.77,0,0.02,0,0,0,0,0
2225,1,0.38,2,0.9,0,0,2,2,1
16126,0,0.84,1,0,0,1,3,3,0
7794,0,0.83,0,0,0,0,0,0,0
12772,1,0.9,0,2.29,0,0,0,0,0
11378,0,0,2,0.1,0,2,2,2,0
8575,0,0.36,0,1.08,0,0,0,0,0
462,0,0.63,0,0.2,0,0,0,0,0
26,1,0.79,0,0.25,0,0,0,0,0
9188,1,0.9,2,0.03,0,1,103,0,0
18772,0,0.78,1,0.2,5,0,3,0,1
2719,1,0,9,1.98,0,2,12,14,0
13606,0,0.88,1,2.54,0,1,4,2,0
605,1,0.87,0,0.03,2,0,0,0,1
38,1,0.2,0,0.56,0,0,0,0,0
14104,1,0.5,1,0.01,0,1,1,1,0
14900,0,0.17,204,0.06,2,0,317,318,1
2332,1,0.62,278,0,0,324,6729,1268,0
1435,1,0.62,1,0.21,1,1,1,1,0
21437,1,0.56,7,67.06,0,1,34,15,0
150,0,0,1,43.73,1,1,6,2,0
825,1,0.87,9,0.64,0,0,108,37,1
6347,0,0.77,0,0.01,0,0,0,0,0
19527,0,0.44,0,4.96,1,0,0,0,0
3332,1,0.64,1,0.46,0,1,25,1,0
5028,1,0.52,2,34.17,0,0,17,0,1
13868,0,0.66,1,6.54,0,1,10,5,0
10091,1,0.5,0,0.13,0,0,0,0,0
22850,1,0.78,1,0.01,0,1,0,1,0
15013,1,0.88,81,44.98,0,2,4,9421,0
12059,0,0.87,1,4.24,0,2,7,0,0
13344,0,0.75,14,0.18,0,2,141,42,0
12758,0,0.87,1,12.62,4,1,33,1,0
17524,0,0,2,0.01,0,1,2,2,0
21584,1,0.55,2,0.04,0,1,2,2,0
17816,1,0.29,1,0.02,0,1,2,2,0
7230,0,0.83,0,937.29,0,0,0,0,0
5430,0,0.78,1,0,0,1,3,3,0
14501,0,0.62,2,5.62,0,1,12,4,0
6950,0,0.62,0,48.9,0,0,0,0,0
15500,0,0.9,0,0.01,4,0,0,0,0
7815,0,0.55,1,0,0,1,40,0,0
22796,0,0.4,7,1.13,0,1,8,446,0
18077,0,0,2,6.03,4,2,12,1,0
19439,0,0.58,3,0.62,0,1,27,1,0
13375,0,0.88,2,1.87,0,0,14,7,1
8424,1,0.75,2,17.5,3,1,33,1,0
17603,0,0.52,7,3.68,6,0,216,0,1
12417,0,0,1,59.2,0,1,14,1,0
10909,1,0,2,0.03,0,1,12,10,0
1214,0,0.69,0,93.54,0,0,0,0,0
1257,0,0.69,6,0.01,1,9,148,0,0
12268,0,0.66,1,31.66,0,1,1,1,0
12468,0,0.66,1,3.86,0,1,2,0,0
12781,0,0.83,0,0.08,0,0,0,0,1
16437,0,0.88,1,0,0,1,0,5,0
20451,1,0.83,10,0.84,0,14,237,80,0
11830,1,0.4,4,0.01,0,2,84,4,0
12729,0,0.87,1,0.03,0,1,10,0,0
1670,1,0.67,0,0.25,0,0,0,0,0
19889,0,0.45,12,19.86,5,0,213,80,1
21182,1,0.78,1,0.05,0,1,1,2,0
14684,0,0.3,1,1.59,0,1,0,9,0
19150,0,0.87,1,0.04,0,1,1,1,0
9214,0,0.45,2,0.03,0,1,18,0,0
10900,1,0.75,1,2.06,0,1,1,1,0
9876,1,0.5,6,0.01,0,2,60,3,0
20537,0,0.77,8,6.23,0,1,163,100,0
1232,1,0.55,1,0.17,1,0,10,0,1
299,0,0.33,0,0.33,0,0,0,0,0
18966,0,0.25,1,2.99,0,1,11,10,0
8002,1,0.25,1,144.23,1,1,15,43,0
23119,1,0.87,1,5.08,2,2,4,1,0
4395,1,0.8,1,0.03,0,1,3,1,0
15520,1,0.9,0,11,0,0,0,0,0
9412,0,0.32,1,0.01,0,1,1,0,0
20299,1,0.77,1,72.81,3,1,1,1,0
18689,1,0.87,7,2.14,0,1,220,49,0
888,1,0.48,0,7.32,1,0,0,0,1
14564,0,0.54,4,0.65,0,0,7,2,1
19351,0,0.83,1,0,1,1,6,5,0
8201,1,0.6,6,65.28,0,2,46,51,0
13989,0,0,11,29.62,6,4,799,97,0
3447,0,0.58,0,0.02,1,0,0,0,1
129,0,0,0,0.02,0,0,0,0,0
19176,0,0,4,0.09,0,0,23,8,1
16851,0,0.89,4,0,0,0,7,7,1
16477,1,0.88,2,17.52,0,2,13,6,0
8375,0,0.83,0,193.41,0,0,0,0,0
14136,0,0.88,1,6.84,0,3,13,2,0
1868,1,0.52,0,14.4,0,0,0,0,0
5809,0,0,11,0.04,0,1,0,17,0
20186,1,0.25,1,0.07,0,1,4,0,0
17384,0,0,1,0.03,6,1,4,0,0
19813,0,0.18,3,7.23,0,2,70,4,0
2650,1,0.56,0,0.21,0,0,0,0,0
7247,1,0.83,4,22.83,3,0,16,151,1
18854,0,0.27,10,5.9,0,3,39,1,0
7707,1,0.44,20,135.45,15,7,547,123,0
19691,1,0.87,0,5.11,0,0,0,0,0
19068,1,0.83,1,0.31,0,1,8,2,0
10427,0,0,0,85.72,0,0,0,0,0
16952,1,0.88,3,41.08,0,3,30,6,0
20810,0,0.94,13,2.15,13,0,275,14,1
14028,0,0.77,1,0.81,2,0,37,11,1
15929,1,0.1,0,2.06,0,0,0,0,0
8745,0,0.78,6,0,0,1,6,6,0
5483,1,0.11,2,0.02,0,0,37,8,1
6131,1,0.5,3,0.67,0,1,14,12,0
15738,0,0.88,32,15.74,0,0,0,0,1
15589,0,0.66,2,1.08,0,0,3,3,1
21501,1,0.2,7,0.79,0,1,10,30,0
13513,0,0.68,3,0,0,1,7,11,0
16037,1,0.64,1,0.01,0,1,9,14,0
3296,0,0.83,7,29.05,0,6,212,155,0
10959,0,0.78,0,0.01,1,0,0,0,0
549,0,0.88,1,0.05,4,0,6,1,1
22387,0,0.48,49,0.32,0,1,98,6,0
17230,0,0.88,0,0.67,0,0,0,0,0
19819,1,0.5,6,70.53,7,1,46,6,0
20210,1,0,5,51.84,9,1,9,9,0
14527,1,0.63,5,1.46,0,1,33,26,0
2182,1,0.5,2,7.47,0,0,244,0,1
19927,1,0.5,1,0.07,0,1,27,23,0
19676,1,0.5,2,0.95,0,1,35,35,0
11284,0,0.78,2,0.25,3,0,32,4,1
5410,1,0.9,4,1421.77,0,2,29,1,0
11350,1,0.78,0,7.12,19,0,0,0,0
21359,1,0.35,3,14.09,0,1,102,18,0
14872,0,0,2,139.09,0,0,83,2,1
18636,1,0.88,5,0.48,5,1,96,7,0
22602,1,0.88,1,0.63,0,1,3,22,0
12855,1,0.77,10,7.01,0,3,59,10,0
7441,0,0,21,17.94,0,7,978,649,0
12148,0,0.38,54,11.08,10,0,5677,444,1
10268,1,0.87,0,0.02,0,0,0,0,1
22485,1,0.5,2,0.15,0,1,12,0,0
17782,0,0.88,0,9.02,0,0,0,0,1
10320,0,0.78,1,0.03,0,1,1,1,0
17370,0,0.77,0,0.01,1,0,0,0,1
9763,0,0,1,1.17,0,1,2,2,0
3728,1,0.72,2,0.46,0,1,7,1,0
7229,0,0.83,0,49.28,0,0,0,0,0
10830,0,0.78,6,0.13,0,2,37,15,0
14409,0,0.77,1,0.44,0,0,1,1,1
16865,0,0,1,50.58,0,1,2,1,0
9952,1,0,1,0.7,0,1,9,5,0
14103,0,0.77,1,1.18,0,1,1,1,0
17482,0,0.63,3,3.49,2,1,64,2,0
14003,1,0,7,9.67,0,1,481,5,0
16790,1,0.87,13,3.6,0,1,47,39,0
14005,1,0.55,85,1.24,0,1,271,271,0
10334,0,0,1,0.9,0,1,10,0,0
1834,1,0.8,0,0.03,0,0,0,0,0
20154,1,0.77,3,1.79,0,1,39,62,0
12124,0,0.83,0,180.55,0,0,0,0,1
6556,0,0.36,33,0.05,0,1,33,33,0
7512,0,0.83,3,189.49,10,2,100,0,0
15906,0,0.77,1,0.95,0,1,11,0,0
19889,0,0.45,12,19.86,5,0,213,80,1
7000,1,0.9,0,2.53,0,0,0,0,0
5105,1,0.63,13,0.62,0,1,332,113,0
6650,0,0.64,3,100.52,0,0,190,5,1
14101,0,0.88,1,0,0,0,4,3,1
10586,0,0.5,2,0.5,0,1,7,4,0
10749,1,0.83,2,1.82,0,4,43,21,0
20576,1,0.63,1,0.64,0,1,11,3,0
11767,0,0.88,1,0.57,0,0,1,1,1
20479,1,0.37,1,0.02,0,1,6,9,0
1275,1,0.62,1,0.04,0,1,1,1,0
8029,1,0.87,1,1.9,0,1,3,0,0
2927,0,0.63,0,24.44,0,0,0,0,0
22469,0,0.33,2,1.09,0,1,160,4,0
16460,0,0,3,24.07,0,0,43,1,1
16198,0,0.87,11,0.01,0,0,128,119,1
17933,0,0.69,25,4.9,9,0,1830,0,1
4325,0,0.78,31,0,0,0,165,81,1
2074,0,0.67,1,0.01,0,1,1,1,0
10272,0,0.17,2,231.95,0,1,303,0,0
3317,1,0.17,69,68.63,0,4,499,567,0
4548,0,0.67,3,134.65,0,4,86,6,0
11569,0,0,3,21.98,0,0,75,2,1
12124,0,0.83,0,180.55,0,0,0,0,1
3097,1,0.75,0,0.92,0,0,0,0,0
2203,0,0.56,1,0.87,0,1,5,1,0
18979,0,0.24,2,0,0,1,2,2,0
5251,1,0.9,0,0.04,0,0,0,0,0
4720,0,0.78,1,0.01,0,1,2,2,0
11001,0,0.17,1,0.89,0,0,1,1,1
5601,0,0.66,2,31.8,0,2,27,0,0
11048,0,0,4,12.85,10,1,23,5,0
1699,0,0,0,5.35,1,0,0,0,1
9654,0,0.5,8,117.26,19,6,242,9,0
16751,1,0.77,0,0.01,1,0,0,0,0
4926,0,0.77,0,0.58,0,0,0,0,0
11001,0,0.17,1,0.89,0,0,1,1,1
1084,1,0.56,27,1.17,0,1,21,204,0
746,1,0.62,1,0.01,0,1,7,2,0
14113,1,0.88,1,3.14,4,1,15,2,0
17358,1,0.63,4,0.42,0,1,10,7,0
912,1,0.78,1,0.02,2,0,26,14,1
1800,1,0.63,1,0.78,0,1,1,1,0
16019,1,0.17,4,0.74,0,1,9,102,0
6711,1,0.56,2,0.56,0,1,29,29,0
10414,0,0,36,0.03,0,1,182,0,0
6385,1,0.77,1,0.08,0,1,6,4,0
4582,1,0.5,5,16.99,0,3,26,15,0
14485,1,0.51,1,0.05,0,1,1,1,0
1146,0,0.77,0,7.82,0,0,0,0,0
425,1,0.87,4,0.99,5,0,20,16,1
15326,1,0,4,0.56,0,1,4,4,0
7057,1,0.79,1,0.24,0,1,2,2,0
18321,0,0.37,5,1.06,0,3,41,10,0
12021,1,0.87,61,6.2,0,1,845,224,0
747,1,0.73,2,0.01,0,1,8,14,0
