pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes
26972,1,0.86,2,0.4,0,1,17,8,0
21014,0,0,1,35.17,9,4,1,4,0
25578,1,0.86,7,20.44,0,1,39,20,0
4575,1,0.88,3,0.16,0,1,20,22,0
23223,0,0.81,10,3.62,3,3,5,16,0
20452,1,0.79,6,0.08,0,1,68,17,0
7813,1,0.86,1,0.1,0,1,1,1,0
27660,1,0.74,4,2,0,1,32,7,0
22383,1,0.77,2,0,0,3,0,3,0
17809,1,0.62,1,0.02,0,1,9,1,0
16713,1,0.88,0,0,0,0,0,0,0
23558,1,0.86,1,0.2,0,1,9,3,0
20358,0,0.83,1,0.03,0,0,0,2,1
28027,0,0.72,2,6.67,0,1,2,0,0
11635,1,0.81,0,0.22,0,0,0,0,0
1199,1,0.76,1,0.28,0,1,0,0,0
29447,1,0.5,1,1.86,0,3,5,2,0
17698,0,0.78,0,8.54,4,0,1,0,0
2256,1,0.78,4,0.01,0,1,5,9,0
10481,0,0.72,2,981.48,0,1,7,10,0
23545,0,0.59,2,4.05,1,1,8,3,0
17185,0,0.43,3,128.02,4,4,4,3,0
27615,0,0.86,2,47.58,0,1,13,2,0
11033,1,0.79,1,0.15,0,1,5,5,0
2689,0,0.67,1,9.56,5,0,19,25,1
24565,0,0.87,0,0.01,4,0,0,0,1
16179,0,0.85,1,0.22,3,1,5,4,0
12743,0,0.57,3,0.49,1,0,86,6,1
13279,0,0.14,3,0.01,2,0,11,14,1
18834,1,0.5,2,0.02,0,1,0,1,0
24632,1,0.78,1,0,0,1,0,2,0
8889,1,0.64,3,0.06,0,1,78,2,0
19324,0,0.81,7,16.98,0,0,172,7,1
25111,0,0.52,6,325.03,4,0,147,143,1
6079,1,0.86,1,0,0,1,0,1,0
20232,0,0.72,1,0.01,1,1,6,3,0
28037,0,0.33,1,0.06,2,1,0,1,0
9837,1,0.5,3,0.02,0,1,10,1,0
7173,1,0.77,1,0.05,0,1,1,1,0
1712,0,0.67,0,0,0,0,0,0,0
5830,1,0.5,0,0.02,0,0,7,0,0
23786,0,0.33,1,2.81,4,1,1,1,0
14247,1,0.79,3,116.09,0,1,9,5,0
13035,0,0.78,1,0.02,2,0,0,9,1
28057,1,0.76,2,44.75,0,1,16,0,0
5102,1,0.87,2,0.02,0,2,44,28,0
25540,1,0.78,4,0.01,0,1,38,7,0
29359,1,0.93,1,0.6,0,1,6,0,0
27879,0,0,3,4.76,0,0,20,11,1
5138,1,0.71,0,0.04,0,0,3,0,0
5520,0,0.5,0,90.1,3,0,1,0,0
18292,0,0.5,0,0.01,0,0,0,0,0
19915,0,0.33,1,0.05,1,1,4,0,0
15498,1,0.64,2,0.12,0,1,2,7,0
19694,1,0.71,2,0.28,0,1,2,0,0
1293,1,0.5,1,0.02,0,1,18,4,0
6588,1,0.67,0,0.01,0,0,3,0,0
1470,0,0.82,0,1.09,0,0,5,0,0
27307,0,0.68,2,14.93,10,1,0,8,0
27539,1,0.86,1,0.02,0,2,4,4,0
17271,1,0.72,1,0.04,0,1,9,13,0
5911,0,0,0,0.27,0,0,76,0,0
17594,0,0,2,5.07,0,2,1,2,0
13822,0,0.78,1,0.03,1,1,23,8,0
10812,0,0.81,1,17.67,0,1,32,1,0
21244,0,0.92,2,2.44,0,0,7,1,1
10067,0,0.33,1,21.61,0,1,13,1,0
8777,1,0.77,5,0.14,0,1,1,5,0
11661,0,0.86,1,0,0,0,0,2,1
3901,1,0.67,2,0.03,0,1,0,4,0
14017,0,0,2,0.03,2,0,18,0,1
1177,1,0.78,0,0,0,0,1,0,0
9871,1,0.86,1,0.02,0,1,1,0,0
28448,1,0.87,7,0.82,0,2,229,35,0
27389,1,0.86,11,52.09,0,3,194,239,0
26678,1,0.75,1,0.18,0,1,1,0,0
28378,1,0.93,1,0.68,0,1,4,8,0
20543,1,0.5,1,0.06,0,1,31,0,0
14315,1,0.88,4,2.08,0,1,51,13,0
22500,1,0.93,1,0.14,0,1,0,1,0
22099,1,0.74,1,0.05,0,1,63,0,0
4112,0,0.74,0,2.32,1,0,0,0,1
24297,1,0.44,0,0.17,0,0,0,0,0
24667,1,0.93,1,0,0,1,2,0,0
26151,1,0.86,3,2.51,0,1,4,6,0
12232,1,0.72,4,6.35,0,1,1,16,0
230,0,0,13,40.87,3,0,442,1,1
7444,1,0.5,3,32.94,0,3,0,7,0
2262,0,0.66,0,0,1,0,0,0,1
15716,0,0.62,2,0.21,3,0,21,2,1
4664,0,0.5,1,0.17,2,1,2,1,0
27018,1,0.5,1,0.28,0,1,12,0,0
18960,1,0.5,1,0.01,0,1,15,4,0
80,0,0,1,1.37,0,1,3,5,0
12089,0,0,2,0.85,1,1,1,2,0
8248,1,0.64,2,0.12,0,2,0,5,0
22032,0,0.66,6,0.02,1,1,1,15,0
25468,0,0,4,57.63,0,0,11,11,1
15688,0,0.65,3,494.28,19,1,3,21,0
28006,1,0.33,3,10.18,0,1,21,2,0
168,0,0.71,0,9.36,0,0,0,0,0
20171,0,0.85,6,11.95,0,0,64,32,1
9072,1,0.77,4,31.23,0,1,3,46,0
19108,0,0.2,1,0.01,1,1,1,0,0
24416,0,0,0,5.14,0,0,0,0,0
8419,0,0.72,1,227.7,0,1,49,33,0
27791,1,0.79,1,0.12,0,1,2,2,0
7547,1,0.43,12,10.36,0,1,1,53,0
4812,0,0.79,11,0.65,0,12,1,17,0
25348,1,0.8,1,0.02,0,1,1,1,0
27479,1,0.79,1,0,0,1,1,1,0
21145,1,0.5,0,0.04,0,0,1,0,0
7294,1,0.63,1,0.05,0,1,0,1,0
14956,1,0.79,1,0.15,0,1,4,1,0
24671,0,0,1,0.03,3,1,0,2,0
24782,0,0,0,0.03,2,0,0,0,0
9197,1,0.5,3,19.33,0,1,0,1,0
23515,1,0.86,4,73.05,0,1,2,28,0
4730,1,0.88,1,0.13,0,1,60,1,0
22160,0,0.14,0,1.3,0,0,0,0,1
14453,0,0,4,0.7,1,1,38,0,0
7954,0,0,3,1.07,0,1,0,0,0
17832,0,0.72,14,0.18,2,1,1,133,0
21724,0,0.5,3,0.1,2,1,9,2,0
7500,0,0.87,1,0.01,2,1,0,1,0
9366,1,0.6,3,6.96,0,1,1,1,0
16188,1,0.33,3,1.31,0,4,45,9,0
18269,1,0.5,1,0.1,0,1,16,0,0
16689,1,0.75,1,0.25,0,1,17,2,0
5436,0,0.86,1,0.47,1,1,31,2,0
28782,0,0.5,1,0.23,0,0,3,0,1
22644,1,0.5,1,0,0,1,2,1,0
14595,0,0,2,2.23,0,0,31,1,1
3320,0,0.67,1,0.21,1,0,6,6,1
23733,1,0.64,2,2.29,0,3,98,12,0
20273,0,0.72,1,0.01,0,1,38,1,0
5056,0,0.9,2,0.75,0,1,0,6,0
9120,1,0.82,5,21.16,0,4,25,10,0
14015,1,0.52,1,0,0,1,0,1,0
21847,0,0,2,11.31,0,0,96,1,1
6349,0,0.71,4,0,0,0,34,7,1
7241,0,0.33,1,0,1,0,1,0,1
17802,1,0.5,1,0,0,1,31,2,0
19628,0,0.65,22,0.3,1,1,295,660,0
4902,0,0.74,0,0.26,2,0,2,0,0
20205,1,0.58,0,0.09,0,0,2,0,0
9825,1,0.25,1,0,0,1,48,1,0
19324,0,0.81,7,16.98,0,0,172,7,1
433,0,0.33,0,154.67,3,0,10,0,0
26756,1,0.86,2,0.02,0,1,10,12,0
9298,1,0.81,1,0.09,0,1,0,1,0
8939,1,0.87,2,0.05,0,1,4,0,0
12536,1,0.67,0,0.07,0,0,0,0,0
6160,1,0.88,3,0,0,1,0,5,0
28284,1,0.93,1,0.03,0,1,9,7,0
12778,0,0.63,0,5.85,0,0,0,0,1
14255,1,0.5,2,1.08,0,9,3,5,0
21693,1,0.5,1,0.13,0,1,31,0,0
26042,1,0.49,1,5.74,0,1,1,0,0
16561,1,0.79,2,0.19,0,1,5,0,0
9239,1,0.87,1,0,0,1,0,2,0
21366,0,0.72,2,0,0,0,13,13,1
11849,0,0,0,624.15,4,0,148,0,0
29265,1,0.9,1,0.04,0,1,0,6,0
4481,0,0.43,9,552.81,7,0,0,0,1
14134,0,0,3,5.93,0,2,6,2,0
17308,0,0.69,3,0.03,3,0,3,3,1
19821,1,0.78,1,0.01,0,1,8,9,0
20285,0,0.78,1,0.38,1,1,0,1,0
5775,0,0,4,224.35,0,1,1,0,0
22993,0,0.79,1,0.02,2,0,1,1,1
20781,0,0.67,5,3.73,0,0,47,9,1
25321,1,0.86,1,2.94,0,1,33,10,0
21125,0,0,0,0.07,1,0,28,0,0
11327,0,0.62,0,0.14,3,0,0,0,1
17792,0,0.5,2,0.01,1,0,11,1,1
20640,0,0,2,0.81,0,0,15,0,1
17125,0,0.25,0,0.14,1,0,0,0,1
21415,0,0.5,3,0.21,2,2,5,1,0
17061,1,0.56,1,0.01,0,1,1,1,0
24776,1,0.86,2,0.56,0,1,22,1,0
23097,1,0.86,1,0.14,0,1,56,0,0
24106,1,0.79,1,0.04,0,1,2,2,0
8694,1,0.77,1,0.01,0,1,0,2,0
2327,1,0.37,1,0.11,0,1,16,1,0
7377,1,0.71,0,1.47,0,0,2,0,0
13352,0,0.6,5,0.01,0,1,18,41,0
3350,1,0.5,2,1.07,0,2,1,0,0
5212,1,0.5,1,0.01,0,1,57,8,0
4845,0,0.66,0,0,0,0,7,0,0
25949,1,0.84,7,1.92,0,3,88,11,0
19506,0,0,1,0.07,1,1,3,1,0
2380,0,0.37,1,0.01,3,1,1,1,0
25311,1,0.5,3,0.2,0,1,4,5,0
15222,0,0,2,0.01,7,1,5,0,0
28103,1,0.93,1,0.02,0,1,1,1,0
27180,0,0.79,5,87.65,1,1,221,2,0
4953,0,0.33,0,1.75,3,0,2,0,0
5915,0,0,3,25.06,3,1,9,4,0
10988,1,0.33,0,0.05,0,0,0,0,0
21275,0,0.78,1,0.02,1,1,1,33,0
26159,1,0.86,1,0.33,0,1,16,8,0
15300,1,0.81,16,2.09,0,3,127,34,0
26842,0,0.5,1,0.02,0,0,1,2,1
24554,0,0,2,0.01,2,0,6,1,1
17815,1,0.84,1,13.26,0,1,0,58,0
14671,1,0.81,1,0,0,1,7,0,0
7464,0,0.67,0,2.3,6,0,1,0,0
14474,1,0.83,2,5.26,0,1,1,167,0
6858,1,0.79,1,0.09,0,1,0,2,0
37,0,0.25,5,7.62,0,7,8,1,0
11888,0,0.3,2,9.9,0,1,17,1,0
13254,0,0,0,0.01,0,0,0,0,1
13388,0,0,1,0,3,0,3,0,1
4746,1,0.25,2,1.91,0,2,0,1,0
11864,0,0.44,0,0.1,4,0,20,0,0
29266,1,0.5,1,0.13,0,1,1,1,0
21632,1,0.66,0,3.47,0,0,1,0,0
22480,1,0.46,1,3.5,0,1,6,0,0
23755,0,0,0,0,0,0,16,0,0
24942,1,0.33,1,0.01,0,1,2,2,0
9361,1,0.87,3,0.12,0,1,146,14,0
14606,0,0.6,1,51.96,8,1,2,0,0
24510,0,0.78,5,378.03,0,0,37,19,1
4387,1,0.67,3,4.06,0,1,0,6,0
27146,1,0.59,2,26.86,0,1,10,2,0
7368,1,0.67,3,210.12,0,1,1,1,0
5573,0,0.38,1,39.76,0,3,1,0,0
3776,1,0.87,3,0.47,0,2,2,2,0
18215,0,0.33,0,0.02,2,0,104,0,0
5894,1,0.77,1,0.03,0,1,0,1,0
107,0,0.28,1,0.03,0,1,0,0,0
17036,0,0.72,2,23.91,0,1,45,0,0
8173,1,0.8,1,0.05,0,1,18,10,0
29493,1,0.93,4,1.53,0,1,10,10,0
3632,1,0.67,1,0.01,0,1,12,0,0
26693,1,0.62,8,0.95,0,1,23,9,0
26969,1,0.93,1,0.5,0,1,0,3,0
19159,1,0.8,0,0.05,0,0,1,0,0
29063,0,0.5,2,0.12,0,0,12,2,1
1469,0,0.67,0,0.12,0,0,0,0,1
2652,1,0.67,1,0.01,0,1,0,2,0
19864,0,0.5,1,47.98,0,1,0,1,0
18381,0,0.33,4,3.32,0,3,0,4,0
8702,1,0.84,0,0,0,0,9,0,0
242,0,0.17,2,0.01,1,1,59,2,0
17934,0,0.84,1,0.03,4,0,10,0,1
27983,0,0.33,0,0.32,3,0,0,0,0
109,0,0.33,0,51.1,0,0,11,0,0
2736,0,0.67,2,226.94,0,14,105,10,0
20757,1,0.64,2,51.47,0,2,2,4,0
11435,1,0.81,2,1.9,0,1,11,2,0
19837,0,0.25,2,1.13,2,1,1,4,0
21694,1,0.5,1,0,0,1,16,0,0
17782,1,0.5,0,0.08,0,0,15,0,0
10708,0,0.33,0,7.23,0,0,1,0,0
27431,1,0.93,1,0.19,0,1,1,1,0
11359,1,0.7,1,0.08,0,1,1,1,0
22069,0,0,1,0,0,0,10,0,1
17177,0,0.87,3,0.05,2,1,14,13,0
27417,0,0,3,7.9,0,0,58,3,1
10970,1,0.67,0,0.7,0,0,21,0,0
26664,0,0.93,1,92.48,0,1,4,0,0
4003,0,0,0,161.24,7,0,0,0,1
3943,0,0.66,0,0.55,10,0,0,0,1
17575,0,0.5,2,1.29,2,0,11,1,1
27006,1,0.49,1,0.01,0,1,3,0,0
9046,0,0.71,4,0.08,0,0,31,3,1
158,0,0,0,0.01,0,0,10,0,0
6697,0,0.33,0,7.64,0,0,1,0,0
1188,1,0.78,2,0.17,0,1,84,1,0
24481,0,0.25,1,0.05,4,1,9,1,0
8082,1,0.8,3,9.27,0,1,28,0,0
15048,0,0.68,6,0.55,1,8,280,11,0
18753,1,0.73,0,0.1,0,0,0,0,0
11906,0,0,0,0.2,0,0,1,0,0
14976,0,0.74,0,10.29,2,0,17,0,0
23477,0,0.66,2,0.25,3,1,3,0,0
10927,0,0,1,0.01,1,1,18,3,0
13376,0,0.55,1,0.01,0,1,11,1,0
27867,1,0.93,1,0.79,0,1,1,0,0
6625,0,0,2,0.06,5,1,0,1,0
8447,0,0.6,5,805.25,9,1,16,19,0
1864,0,0.33,2,14.57,3,1,216,11,0
22993,0,0.79,1,0.02,2,0,1,1,1
17932,1,0.75,0,0.21,0,0,10,0,0
16642,1,0.75,1,0.08,0,1,1,2,0
17975,0,0.33,3,0.53,0,0,15,11,1
15599,1,0.81,2,0,0,1,2,2,0
424,1,0.63,2,0.01,0,1,14,2,0
