pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes
11751,1,0.96,40,0.17,0,5,41,238,0
3343,1,0.93,3,0.3,0,2,45,2,0
16204,1,0.64,1,0.06,0,1,1,0,0
6469,0,0.01,5194,155.03,0,10000,1137773,24870,0
7876,1,0.72,36,41.77,0,16,3651,661,0
3008,1,0.95,7,0.71,0,5,37,105,0
1944,0,0.67,0,64.38,0,0,0,0,0
1288,0,0.67,0,8.13,0,0,0,0,1
7841,1,0.93,21,0.13,0,8,54,38,0
1033,0,0.51,0,10.98,1,0,0,0,1
8883,0,0.85,171,2.42,0,64,4131,874,0
16223,1,0.95,6,0,0,1,12,0,0
13684,0,0.6,2,2.56,0,1,3,1,0
9266,1,0.94,7,0.28,0,2,81,69,0
820,1,0.75,1,7.04,0,1,1,1,0
3083,0,0.86,265,5.06,0,1,39635,1755,0
3479,1,0.86,2,1.71,0,1,1561,101,0
6540,0,0.64,1,2.24,0,1,2,0,0
12172,1,0.56,8,1.16,0,9,1950,429,0
15496,0,0.2,1,0.08,0,0,4,0,1
11224,0,0.5,1,0.19,0,0,3,1,1
11604,0,0,55,0.22,0,59,12429,10137,0
4249,0,0.64,1,0,0,1,1,1,0
16968,1,0.97,1,0,0,2,2,2,0
16995,0,0,0,0.05,1,1,0,0,0
15389,1,0.64,3,0.42,0,1,43,1,0
3283,1,0.97,12,0.02,0,2,231,369,0
12762,0,0.89,0,4.74,0,0,0,0,1
16765,1,0.75,37,5.15,0,3,131,131,0
139,1,0.94,0,2.91,0,0,0,0,0
15440,1,0.64,1,0.06,0,1,1,0,0
13487,1,0.82,1,0,0,1,13,5,0
3760,1,0.94,5,0,0,2,33,22,0
13490,0,0.89,15,0.59,0,8,822,81,0
11876,0,0.64,6,0,0,1,143,52,0
10723,1,0.79,0,4.72,0,0,0,0,0
4340,1,0.94,3,0.65,0,4,192,206,0
16193,0,0.95,1,0.01,0,1,2,2,0
10799,1,0.68,164,0.66,0,12,9,49445,0
13540,0,0.81,3,0.01,0,0,15,12,1
8193,1,0.89,1,0.09,0,1,37,37,0
10602,1,0.64,1,0.02,0,1,4,0,0
8923,1,0.64,2,4.07,0,5,98,34,0
9454,1,0.89,1,0.04,0,1,1,1,0
5460,1,0.88,12,0.84,0,8,218,67,0
1832,0,0.57,8,4.33,0,4,293,144,0
14006,1,0.64,1,0.19,0,1,6,0,0
